Image,True_WNID,True_Label,layer_0,layer_1,layer_2,layer_3,layer_4,layer_5,layer_6,layer_7,layer_8,layer_9,layer_10,layer_11
Image_11,n01443537,"goldfish, Carassius auratus",0.5230780839920044,0.5202214121818542,0.5496002435684204,0.5673384666442871,0.6016256213188171,0.6182419657707214,0.6474651098251343,0.6681320667266846,0.6680032014846802,0.6995611786842346,0.7215695977210999,1.0
Image_12,n01443537,"goldfish, Carassius auratus",0.43267372250556946,0.4507316052913666,0.4663398265838623,0.47169944643974304,0.5088321566581726,0.53715580701828,0.5936089754104614,0.5924084186553955,0.5663415789604187,0.622542679309845,0.6728636026382446,1.0000001192092896
Image_13,n01443537,"goldfish, Carassius auratus",0.4216953217983246,0.42686179280281067,0.45004943013191223,0.4645531177520752,0.5116717219352722,0.5233506560325623,0.5656788349151611,0.5684106349945068,0.5466055274009705,0.6099081039428711,0.6726503372192383,0.9999999403953552
Image_14,n01443537,"goldfish, Carassius auratus",0.5204870104789734,0.5153946280479431,0.5484399795532227,0.5729277729988098,0.6085605621337891,0.6470640301704407,0.6761020421981812,0.6965381503105164,0.6689793467521667,0.7021585702896118,0.7071936726570129,1.0000003576278687
Image_15,n01443537,"goldfish, Carassius auratus",0.4931217432022095,0.4991244971752167,0.5156289339065552,0.5332546234130859,0.5714508295059204,0.5880341529846191,0.6282550692558289,0.6284533739089966,0.5966363549232483,0.6459344029426575,0.7026626467704773,1.0000001192092896
Image_16,n01443537,"goldfish, Carassius auratus",0.5194376111030579,0.5285420417785645,0.5589826703071594,0.5798006057739258,0.6125808358192444,0.6469821333885193,0.6823561191558838,0.6990147233009338,0.6707452535629272,0.7021997570991516,0.7112056612968445,1.0
Image_17,n01443537,"goldfish, Carassius auratus",0.4698077142238617,0.4753556251525879,0.49650439620018005,0.4993304908275604,0.5474456548690796,0.5701335072517395,0.62142413854599,0.6330511569976807,0.6108651161193848,0.6602256298065186,0.6929685473442078,0.9999999403953552
Image_18,n01443537,"goldfish, Carassius auratus",0.45956510305404663,0.4608745276927948,0.4815291464328766,0.4985584020614624,0.5442798733711243,0.5495467782020569,0.5924404859542847,0.5875885486602783,0.5572132468223572,0.6151710152626038,0.6781011819839478,1.0000001192092896
Image_19,n01443537,"goldfish, Carassius auratus",0.5003796815872192,0.4957937002182007,0.5128963589668274,0.5370511412620544,0.5811213850975037,0.5873382687568665,0.6191332340240479,0.6191648244857788,0.6000016927719116,0.6434711813926697,0.683399498462677,1.000000238418579
Image_20,n01443537,"goldfish, Carassius auratus",0.5215077996253967,0.5126974582672119,0.5348084568977356,0.5552101135253906,0.5884643793106079,0.6184654235839844,0.6592323184013367,0.6718981862068176,0.6419232487678528,0.6846492290496826,0.7084972262382507,1.0
Image_21,n01443537,"goldfish, Carassius auratus",0.42684245109558105,0.4391295909881592,0.46151161193847656,0.481786847114563,0.5297326445579529,0.5483401417732239,0.601823627948761,0.6049131155014038,0.562839925289154,0.6192852854728699,0.6502612233161926,1.000000238418579
Image_22,n01443537,"goldfish, Carassius auratus",0.4774788022041321,0.49322035908699036,0.5149523019790649,0.5363891124725342,0.5749920606613159,0.615558922290802,0.6640318036079407,0.6824489831924438,0.6550374031066895,0.7073502540588379,0.7048508524894714,1.0
Image_23,n01443537,"goldfish, Carassius auratus",0.5288200974464417,0.5251937508583069,0.5618236064910889,0.5943184494972229,0.6184911131858826,0.6459524035453796,0.679528534412384,0.7025005221366882,0.6848514676094055,0.7104655504226685,0.7319054007530212,1.000000238418579
Image_24,n01443537,"goldfish, Carassius auratus",0.4748821258544922,0.48468559980392456,0.509558916091919,0.53525710105896,0.5551003217697144,0.5889846682548523,0.6373025178909302,0.6547181010246277,0.635657548904419,0.6741310954093933,0.7096650004386902,1.0
Image_25,n01443537,"goldfish, Carassius auratus",0.4484396278858185,0.45574951171875,0.4790646433830261,0.49421197175979614,0.533230185508728,0.564020574092865,0.619259774684906,0.6235989928245544,0.5904276371002197,0.6320815086364746,0.6843746900558472,1.0
Image_26,n01443537,"goldfish, Carassius auratus",0.45936471223831177,0.4640243649482727,0.4856986403465271,0.5030501484870911,0.5517383813858032,0.5679994821548462,0.6162552833557129,0.6261329650878906,0.5956379771232605,0.6513237953186035,0.681803822517395,1.000000238418579
Image_27,n01443537,"goldfish, Carassius auratus",0.46525412797927856,0.46160268783569336,0.48555323481559753,0.5047647356987,0.5403813123703003,0.5643625855445862,0.6065133810043335,0.629359781742096,0.6262867450714111,0.6605962514877319,0.6936246752738953,1.0000001192092896
Image_28,n01443537,"goldfish, Carassius auratus",0.48443305492401123,0.4857567846775055,0.5041982531547546,0.5187534093856812,0.5575512647628784,0.5871121883392334,0.6387456059455872,0.6389546394348145,0.6225224137306213,0.6683633923530579,0.6831727027893066,1.0000001192092896
Image_29,n01443537,"goldfish, Carassius auratus",0.39841100573539734,0.40554818511009216,0.4169051945209503,0.4208628833293915,0.46368804574012756,0.4933788776397705,0.5462754368782043,0.5608616471290588,0.5305789709091187,0.5849466323852539,0.6653092503547668,1.0
Image_30,n01443537,"goldfish, Carassius auratus",0.4371223449707031,0.4470089077949524,0.468214213848114,0.4813167452812195,0.5183457136154175,0.5346872806549072,0.5889021754264832,0.5901395082473755,0.5777285695075989,0.6179769039154053,0.6717426180839539,0.9999999403953552
Image_31,n01443537,"goldfish, Carassius auratus",0.5355984568595886,0.531908392906189,0.559946596622467,0.5789316296577454,0.6112843751907349,0.6158367395401001,0.6601632833480835,0.6724132299423218,0.6651577353477478,0.6761388778686523,0.7302085757255554,0.9999999403953552
Image_32,n01443537,"goldfish, Carassius auratus",0.44967666268348694,0.4633510112762451,0.47962549328804016,0.4871636927127838,0.5312134623527527,0.5517045259475708,0.6055458188056946,0.6178447008132935,0.5837149024009705,0.6215264201164246,0.6763436198234558,0.9999999403953552
Image_33,n01443537,"goldfish, Carassius auratus",0.5207909345626831,0.5065641403198242,0.5251729488372803,0.5399518013000488,0.5662317276000977,0.5827963948249817,0.6276282072067261,0.6479064226150513,0.6129214763641357,0.6444481611251831,0.6882239580154419,0.9999999403953552
Image_34,n01443537,"goldfish, Carassius auratus",0.47366541624069214,0.4653679132461548,0.4920797646045685,0.5083145499229431,0.5462104678153992,0.5851330161094666,0.6249867677688599,0.6349042654037476,0.6177508234977722,0.6618592739105225,0.6976445913314819,1.0000001192092896
Image_35,n01443537,"goldfish, Carassius auratus",0.49002623558044434,0.48035502433776855,0.5018934607505798,0.5167676210403442,0.5573657751083374,0.6036176085472107,0.6366233825683594,0.6550595760345459,0.6239379644393921,0.661259651184082,0.7006577253341675,1.0
Image_36,n01443537,"goldfish, Carassius auratus",0.48391371965408325,0.4762047827243805,0.4999937117099762,0.5148800611495972,0.5589247941970825,0.587918758392334,0.6242347359657288,0.6264462471008301,0.5894200801849365,0.6299673914909363,0.6668936610221863,1.000000238418579
Image_37,n01443537,"goldfish, Carassius auratus",0.49232590198516846,0.4888649880886078,0.5147181749343872,0.5378146171569824,0.5834142565727234,0.609629213809967,0.6587724685668945,0.6686825156211853,0.6343895792961121,0.6808160543441772,0.7065381407737732,1.0000001192092896
Image_38,n01443537,"goldfish, Carassius auratus",0.5338000059127808,0.5297560691833496,0.5545591711997986,0.5718490481376648,0.6144599318504333,0.640747606754303,0.6693035364151001,0.6861925721168518,0.6761233806610107,0.7092320919036865,0.7333494424819946,1.0
Image_39,n01443537,"goldfish, Carassius auratus",0.49248194694519043,0.5015058517456055,0.5263041853904724,0.5480108261108398,0.5824252963066101,0.6056868433952332,0.6402403712272644,0.647855281829834,0.6129370331764221,0.647290825843811,0.6898729801177979,1.0
Image_40,n01443537,"goldfish, Carassius auratus",0.4868737459182739,0.47822004556655884,0.5036388635635376,0.5147977471351624,0.5411028861999512,0.5868364572525024,0.6183177828788757,0.6288406252861023,0.6095632314682007,0.6433130502700806,0.6731703281402588,1.000000238418579
Image_41,n01443537,"goldfish, Carassius auratus",0.5465421676635742,0.5236381888389587,0.5484919548034668,0.5635342001914978,0.5897893905639648,0.6150504350662231,0.6556981801986694,0.6728772521018982,0.6657042503356934,0.7031545639038086,0.7309931516647339,1.0
Image_42,n01443537,"goldfish, Carassius auratus",0.44449761509895325,0.4404262900352478,0.4656328856945038,0.48950523138046265,0.5186169743537903,0.5442960262298584,0.5839155316352844,0.5916458368301392,0.582730233669281,0.6137322187423706,0.6709237098693848,1.0
Image_43,n01443537,"goldfish, Carassius auratus",0.4576648771762848,0.47242018580436707,0.49599945545196533,0.5103880167007446,0.5484822392463684,0.5602579712867737,0.6111788749694824,0.617198646068573,0.5939532518386841,0.643706202507019,0.6951332092285156,1.000000238418579
Image_44,n01443537,"goldfish, Carassius auratus",0.5168830752372742,0.5010202527046204,0.5291222929954529,0.5620151162147522,0.6002315878868103,0.6273322701454163,0.6687124967575073,0.6856542229652405,0.6666145920753479,0.708804726600647,0.7132938504219055,1.0
Image_45,n01443537,"goldfish, Carassius auratus",0.4307452142238617,0.43835920095443726,0.45884689688682556,0.471787691116333,0.507983386516571,0.5435723066329956,0.5956631302833557,0.5992895364761353,0.5832622647285461,0.6227318644523621,0.6781778931617737,1.0000001192092896
Image_46,n01443537,"goldfish, Carassius auratus",0.45672935247421265,0.4702043831348419,0.49759504199028015,0.5110903382301331,0.5543463230133057,0.5635721683502197,0.6015176773071289,0.6059399843215942,0.5738620162010193,0.6237601637840271,0.6787202954292297,1.0000001192092896
Image_47,n01443537,"goldfish, Carassius auratus",0.44601860642433167,0.45268940925598145,0.4756008982658386,0.5003917813301086,0.5425468683242798,0.5581374168395996,0.6164323091506958,0.6227384805679321,0.5929349064826965,0.6404911875724792,0.6783320307731628,1.0
Image_48,n01443537,"goldfish, Carassius auratus",0.4709286391735077,0.4750412404537201,0.4989977777004242,0.5151405334472656,0.5643131136894226,0.5757405161857605,0.609653890132904,0.6142969131469727,0.5888855457305908,0.6326277852058411,0.6912868022918701,1.000000238418579
Image_49,n01443537,"goldfish, Carassius auratus",0.5231745839118958,0.5205115675926208,0.5427184700965881,0.5608092546463013,0.5906645059585571,0.607578694820404,0.6455598473548889,0.6521812677383423,0.6112799644470215,0.6520169973373413,0.7122354507446289,1.0
Image_50,n01443537,"goldfish, Carassius auratus",0.45403459668159485,0.4629879593849182,0.4802832305431366,0.49545013904571533,0.5380570888519287,0.5566933751106262,0.6106324791908264,0.6129492521286011,0.5781345963478088,0.6197957992553711,0.6847856640815735,1.0000001192092896
Image_51,n01629819,"European fire salamander, Salamandra salamandra",0.4110947251319885,0.4147867262363434,0.44638997316360474,0.45259812474250793,0.500481128692627,0.5336410403251648,0.5681009888648987,0.6065046787261963,0.5961532592773438,0.638775646686554,0.6638596057891846,1.0000001192092896
Image_52,n01629819,"European fire salamander, Salamandra salamandra",0.43794018030166626,0.43508800864219666,0.45957446098327637,0.468223512172699,0.5147551894187927,0.5472667217254639,0.5943756103515625,0.6212822198867798,0.6156728863716125,0.6557427644729614,0.6880508661270142,1.0
Image_53,n01629819,"European fire salamander, Salamandra salamandra",0.42486700415611267,0.4295765161514282,0.4501621723175049,0.46660926938056946,0.5049166679382324,0.5471031665802002,0.605005145072937,0.6167474389076233,0.5985072255134583,0.653532087802887,0.6893715858459473,1.0000001192092896
Image_54,n01629819,"European fire salamander, Salamandra salamandra",0.40541332960128784,0.41625598073005676,0.4420660734176636,0.4423378109931946,0.4834631085395813,0.5178390145301819,0.5707122683525085,0.5866705775260925,0.561029314994812,0.641948401927948,0.6943773031234741,1.0
Image_55,n01629819,"European fire salamander, Salamandra salamandra",0.477525532245636,0.47796431183815,0.4996810257434845,0.5089935064315796,0.5508536100387573,0.6046940088272095,0.6440281271934509,0.6703540086746216,0.6597481966018677,0.7068173885345459,0.7148293256759644,1.0000001192092896
Image_56,n01629819,"European fire salamander, Salamandra salamandra",0.41894832253456116,0.4189072847366333,0.44658607244491577,0.4483577013015747,0.4968695342540741,0.5312519669532776,0.5879579782485962,0.6075085997581482,0.601860761642456,0.6551049947738647,0.692623496055603,1.0000001192092896
Image_57,n01629819,"European fire salamander, Salamandra salamandra",0.4730941355228424,0.4778420031070709,0.508639395236969,0.5290920734405518,0.571311354637146,0.6073875427246094,0.6546010375022888,0.6686906218528748,0.6534711718559265,0.6849589347839355,0.6810095310211182,1.000000238418579
Image_58,n01629819,"European fire salamander, Salamandra salamandra",0.4912799298763275,0.4783768653869629,0.5086905360221863,0.525555431842804,0.5722544193267822,0.5998790264129639,0.6316231489181519,0.6583986282348633,0.6396610736846924,0.6780551075935364,0.6843206286430359,1.0
Image_59,n01629819,"European fire salamander, Salamandra salamandra",0.465688019990921,0.4567609429359436,0.4900379776954651,0.5025313496589661,0.5500612258911133,0.58251953125,0.6350499391555786,0.6493251323699951,0.6457734107971191,0.6799481511116028,0.6957634687423706,1.0
Image_60,n01629819,"European fire salamander, Salamandra salamandra",0.4676554799079895,0.46732306480407715,0.496400386095047,0.501215398311615,0.5450273156166077,0.5700996518135071,0.6078313589096069,0.6205864548683167,0.6100084185600281,0.6680653691291809,0.7123557329177856,1.0
Image_61,n01629819,"European fire salamander, Salamandra salamandra",0.4268188774585724,0.4301198124885559,0.4592210054397583,0.4683237671852112,0.5113046765327454,0.5561982989311218,0.5983591675758362,0.61603844165802,0.5921103358268738,0.6392689347267151,0.6523266434669495,1.0
Image_62,n01629819,"European fire salamander, Salamandra salamandra",0.41738927364349365,0.4197479784488678,0.45207029581069946,0.4536857306957245,0.5004554986953735,0.5303152203559875,0.5712894201278687,0.5936660170555115,0.5966224074363708,0.652797281742096,0.6975107192993164,1.0000001192092896
Image_63,n01629819,"European fire salamander, Salamandra salamandra",0.4879472553730011,0.485605388879776,0.5167520642280579,0.5269702076911926,0.5687248706817627,0.6050542593002319,0.6396319270133972,0.6646065711975098,0.654447078704834,0.6918655633926392,0.7150402069091797,1.0000001192092896
Image_64,n01629819,"European fire salamander, Salamandra salamandra",0.4927612841129303,0.48810768127441406,0.5181770920753479,0.5303084850311279,0.5704368948936462,0.61017906665802,0.6567228436470032,0.6796672344207764,0.6747140288352966,0.7062242031097412,0.7068754434585571,1.0000001192092896
Image_65,n01629819,"European fire salamander, Salamandra salamandra",0.45364388823509216,0.45394688844680786,0.48346441984176636,0.4929107129573822,0.5407155156135559,0.5754410028457642,0.6216604113578796,0.6424179673194885,0.6214913725852966,0.6694745421409607,0.6807560920715332,0.9999999403953552
Image_66,n01629819,"European fire salamander, Salamandra salamandra",0.46573832631111145,0.4604544937610626,0.49259188771247864,0.5037657618522644,0.5540094971656799,0.5853453874588013,0.6266682744026184,0.6453021168708801,0.63651442527771,0.6774756908416748,0.683593213558197,0.9999999403953552
Image_67,n01629819,"European fire salamander, Salamandra salamandra",0.4789590537548065,0.4765442907810211,0.5067321062088013,0.5096868872642517,0.556700587272644,0.5838713049888611,0.6345062851905823,0.6488239169120789,0.6407133340835571,0.6840099096298218,0.7144303321838379,1.0
Image_68,n01629819,"European fire salamander, Salamandra salamandra",0.4279678463935852,0.4266640841960907,0.44852012395858765,0.45835405588150024,0.510308027267456,0.5443082451820374,0.590376615524292,0.6095245480537415,0.6076108813285828,0.6548547148704529,0.6793124079704285,1.0000001192092896
Image_69,n01629819,"European fire salamander, Salamandra salamandra",0.46222251653671265,0.47140657901763916,0.49704569578170776,0.5056454539299011,0.5516122579574585,0.5866599678993225,0.636070191860199,0.651942253112793,0.6371371746063232,0.6810958385467529,0.7050192952156067,1.0000001192092896
Image_70,n01629819,"European fire salamander, Salamandra salamandra",0.40571504831314087,0.4107736647129059,0.4380922317504883,0.43581345677375793,0.4824488162994385,0.530397355556488,0.5831578969955444,0.5916491746902466,0.5726794600486755,0.638047456741333,0.6916059255599976,1.0000001192092896
Image_71,n01629819,"European fire salamander, Salamandra salamandra",0.4064781367778778,0.4085896909236908,0.43930670619010925,0.43997275829315186,0.4828939437866211,0.5189217925071716,0.5720029473304749,0.5867025852203369,0.5813895463943481,0.6358596086502075,0.6850488185882568,1.0
Image_72,n01629819,"European fire salamander, Salamandra salamandra",0.47337716817855835,0.47034409642219543,0.5027454495429993,0.5120692849159241,0.5597609877586365,0.5882608890533447,0.6207879781723022,0.6447345018386841,0.6370418667793274,0.6756069660186768,0.686117947101593,1.000000238418579
Image_73,n01629819,"European fire salamander, Salamandra salamandra",0.39777636528015137,0.40969356894493103,0.4329547882080078,0.44015976786613464,0.4799230694770813,0.5158117413520813,0.5691787600517273,0.5841186046600342,0.5803936719894409,0.6257660388946533,0.6780906319618225,1.0000001192092896
Image_74,n01629819,"European fire salamander, Salamandra salamandra",0.4839775860309601,0.4762515425682068,0.5040605664253235,0.519460916519165,0.5655465126037598,0.5971745848655701,0.6513275504112244,0.6637561917304993,0.6648562550544739,0.7040043473243713,0.7121376991271973,1.0
Image_75,n01629819,"European fire salamander, Salamandra salamandra",0.43147796392440796,0.43359607458114624,0.4541625380516052,0.46376997232437134,0.5055700540542603,0.5422608256340027,0.5938367247581482,0.6012825965881348,0.5851225852966309,0.6469712257385254,0.6780694127082825,1.0000001192092896
Image_76,n01629819,"European fire salamander, Salamandra salamandra",0.4635253846645355,0.48625466227531433,0.5069845914840698,0.523910641670227,0.5593987703323364,0.5969075560569763,0.6305239200592041,0.6463013291358948,0.6182733774185181,0.6593829393386841,0.6709001660346985,1.0
Image_77,n01629819,"European fire salamander, Salamandra salamandra",0.4771151840686798,0.4828369915485382,0.5071282982826233,0.5234764218330383,0.5572301149368286,0.5987488031387329,0.62826007604599,0.6370840668678284,0.5948860049247742,0.6317733526229858,0.6494651436805725,1.0
Image_78,n01629819,"European fire salamander, Salamandra salamandra",0.41464802622795105,0.4074900448322296,0.43877699971199036,0.44427192211151123,0.4908009469509125,0.5286244750022888,0.5689040422439575,0.5916202068328857,0.5915820002555847,0.6510447263717651,0.6795950531959534,0.9999999403953552
Image_79,n01629819,"European fire salamander, Salamandra salamandra",0.4194425940513611,0.43125271797180176,0.4541406035423279,0.4561785161495209,0.5025331974029541,0.5405548810958862,0.591356098651886,0.6094745993614197,0.6024288535118103,0.649610161781311,0.69269198179245,1.0000001192092896
Image_80,n01629819,"European fire salamander, Salamandra salamandra",0.4392089247703552,0.4364093840122223,0.47109293937683105,0.48382189869880676,0.5377111434936523,0.5728662014007568,0.6255009770393372,0.6420086026191711,0.6480701565742493,0.6893563866615295,0.6896235942840576,1.0
Image_81,n01629819,"European fire salamander, Salamandra salamandra",0.4351450204849243,0.44882217049598694,0.47529369592666626,0.4891296625137329,0.5330032110214233,0.5707316994667053,0.6211672425270081,0.6317489147186279,0.612256646156311,0.6547086238861084,0.6672829389572144,0.9999999403953552
Image_82,n01629819,"European fire salamander, Salamandra salamandra",0.45280027389526367,0.45929306745529175,0.48195981979370117,0.49121028184890747,0.5339105725288391,0.5737575888633728,0.6212338805198669,0.6302168369293213,0.5950130224227905,0.6473194360733032,0.6665282249450684,1.000000238418579
Image_83,n01629819,"European fire salamander, Salamandra salamandra",0.4704226553440094,0.4825204908847809,0.5069581866264343,0.5229653716087341,0.5621423721313477,0.5931684374809265,0.6382396817207336,0.6617932319641113,0.6599264144897461,0.6977380514144897,0.6969315409660339,1.0000001192092896
Image_84,n01629819,"European fire salamander, Salamandra salamandra",0.4814063012599945,0.4774914085865021,0.5041387677192688,0.5154465436935425,0.5656973719596863,0.6109248399734497,0.649517834186554,0.6648398041725159,0.652996838092804,0.698650598526001,0.7073925137519836,1.0
Image_85,n01629819,"European fire salamander, Salamandra salamandra",0.39422234892845154,0.4094403088092804,0.43587809801101685,0.43661773204803467,0.48456254601478577,0.5250183939933777,0.5827274322509766,0.5900189280509949,0.5780518054962158,0.636616587638855,0.6772431135177612,1.000000238418579
Image_86,n01629819,"European fire salamander, Salamandra salamandra",0.4828532934188843,0.48912307620048523,0.5216799378395081,0.53275465965271,0.5757076740264893,0.6031561493873596,0.6405777931213379,0.6572923064231873,0.6340033411979675,0.68471759557724,0.7073330879211426,1.0
Image_87,n01629819,"European fire salamander, Salamandra salamandra",0.4509459435939789,0.43701082468032837,0.46656477451324463,0.4721817076206207,0.523530125617981,0.5622993111610413,0.6035049557685852,0.6402472853660583,0.6536334753036499,0.6934458613395691,0.7147497534751892,1.0
Image_88,n01629819,"European fire salamander, Salamandra salamandra",0.4325081706047058,0.43414440751075745,0.4598065912723541,0.4684995412826538,0.5161420106887817,0.5654088258743286,0.619863748550415,0.6282044053077698,0.6134615540504456,0.67582106590271,0.6867049932479858,1.0
Image_89,n01629819,"European fire salamander, Salamandra salamandra",0.4869946539402008,0.48083940148353577,0.5073834657669067,0.5298913717269897,0.5744942426681519,0.6081310510635376,0.6551894545555115,0.6710362434387207,0.6654341816902161,0.6955444812774658,0.7114233374595642,0.9999998807907104
Image_90,n01629819,"European fire salamander, Salamandra salamandra",0.39200180768966675,0.40533262491226196,0.4330216646194458,0.43550559878349304,0.4844558835029602,0.5198825001716614,0.5683751702308655,0.5826793909072876,0.5730438828468323,0.6178369522094727,0.6785942316055298,0.9999998807907104
Image_91,n01629819,"European fire salamander, Salamandra salamandra",0.4251665472984314,0.42569026350975037,0.45815783739089966,0.4660649597644806,0.5097417235374451,0.5464381575584412,0.5892776250839233,0.6115331053733826,0.6193621158599854,0.6751706600189209,0.6863083243370056,1.000000238418579
Image_92,n01629819,"European fire salamander, Salamandra salamandra",0.44481533765792847,0.4498337507247925,0.4758748710155487,0.4852331578731537,0.5296951532363892,0.5634522438049316,0.6054766774177551,0.6269826292991638,0.6231057643890381,0.663449227809906,0.6931041479110718,1.0
Image_93,n01629819,"European fire salamander, Salamandra salamandra",0.43678998947143555,0.4401700794696808,0.4665391445159912,0.47216716408729553,0.5148645639419556,0.54940265417099,0.6042822003364563,0.6168278455734253,0.6088166832923889,0.6592158079147339,0.6877163648605347,1.0000001192092896
Image_94,n01629819,"European fire salamander, Salamandra salamandra",0.46619781851768494,0.4688256084918976,0.5005412697792053,0.5083374381065369,0.5453401207923889,0.5760471224784851,0.6187396049499512,0.6361764073371887,0.6334099769592285,0.6745387315750122,0.7084172368049622,0.9999998807907104
Image_95,n01629819,"European fire salamander, Salamandra salamandra",0.4027395248413086,0.4208509624004364,0.44081535935401917,0.44267675280570984,0.48066288232803345,0.5325391888618469,0.5768058896064758,0.5984737873077393,0.5703144073486328,0.6327817440032959,0.6614952087402344,1.0000001192092896
Image_96,n01629819,"European fire salamander, Salamandra salamandra",0.4596342444419861,0.46463727951049805,0.49325090646743774,0.5099669694900513,0.560874342918396,0.5930153727531433,0.6317442655563354,0.6427322030067444,0.6193761825561523,0.6596177220344543,0.6647647619247437,1.0
Image_97,n01629819,"European fire salamander, Salamandra salamandra",0.4524790942668915,0.44973573088645935,0.47893160581588745,0.49434635043144226,0.5440705418586731,0.5804579257965088,0.6288115978240967,0.6559521555900574,0.6498268842697144,0.6867979168891907,0.6952529549598694,1.0000001192092896
Image_98,n01629819,"European fire salamander, Salamandra salamandra",0.4305056929588318,0.42673590779304504,0.4542124271392822,0.46472665667533875,0.5108909010887146,0.5558114051818848,0.5997372269630432,0.6273525953292847,0.6245033740997314,0.6668422818183899,0.6867310404777527,1.0
Image_99,n01629819,"European fire salamander, Salamandra salamandra",0.4042964279651642,0.4029166102409363,0.4327252209186554,0.42907223105430603,0.47768476605415344,0.5081643462181091,0.5640029311180115,0.5821186900138855,0.5712316632270813,0.6200839281082153,0.669130265712738,1.0000001192092896
Image_100,n01629819,"European fire salamander, Salamandra salamandra",0.4654988944530487,0.47357994318008423,0.49853166937828064,0.5194856524467468,0.5607234835624695,0.5842432379722595,0.6320207715034485,0.6461171507835388,0.6394566893577576,0.6707788705825806,0.7046087384223938,1.0
Image_101,n01641577,"bullfrog, Rana catesbeiana",0.48038560152053833,0.48693540692329407,0.5131411552429199,0.5182710289955139,0.5610966682434082,0.5901133418083191,0.6335350275039673,0.6411589980125427,0.6353512406349182,0.687574028968811,0.7278388738632202,1.0000001192092896
Image_102,n01641577,"bullfrog, Rana catesbeiana",0.48270463943481445,0.4874224364757538,0.5113672614097595,0.5232926607131958,0.5621810555458069,0.5905352234840393,0.6377339363098145,0.6410979628562927,0.6247701644897461,0.6673464179039001,0.7397013306617737,1.0000001192092896
Image_103,n01641577,"bullfrog, Rana catesbeiana",0.46702030301094055,0.4595457911491394,0.4897784888744354,0.511542558670044,0.5508803725242615,0.5821518898010254,0.6208544373512268,0.6360066533088684,0.6122252941131592,0.6543066501617432,0.6606889963150024,1.0000001192092896
Image_104,n01641577,"bullfrog, Rana catesbeiana",0.48963186144828796,0.4948897063732147,0.5209608674049377,0.5268551111221313,0.5707952976226807,0.6065305471420288,0.6576852202415466,0.6704187989234924,0.6532464027404785,0.6912405490875244,0.7232083082199097,0.9999998807907104
Image_105,n01641577,"bullfrog, Rana catesbeiana",0.4373287260532379,0.45833060145378113,0.48350369930267334,0.4942486584186554,0.5389291644096375,0.5681822299957275,0.6132563352584839,0.6188700795173645,0.6023812890052795,0.6564088463783264,0.6771607995033264,1.0000001192092896
