class,layer,change_rate,type,rank
"koala, koala bear, kangaroo bear, native bear, Phascolarctos cinereus",10,0.1611056923866272,critical,2
"koala, koala bear, kangaroo bear, native bear, Phascolarctos cinereus",8,0.14201535314321517,critical,3
"koala, koala bear, kangaroo bear, native bear, Phascolarctos cinereus",1,-0.04421772636473175,least_critical,1
"koala, koala bear, kangaroo bear, native bear, Phascolarctos cinereus",2,0.008423203341662862,least_critical,2
"koala, koala bear, kangaroo bear, native bear, Phascolarctos cinereus",3,0.0383281038701534,least_critical,3
jellyfish,9,0.2878546845912934,critical,1
jellyfish,8,0.16679607689380643,critical,2
jellyfish,7,0.10981510013341905,critical,3
jellyfish,2,-0.013672381490468982,least_critical,1
jellyfish,3,0.02917785175144673,least_critical,2
jellyfish,4,0.042131793200969686,least_critical,3
brain coral,9,0.31054577231407166,critical,1
brain coral,8,0.1611724799871445,critical,2
brain coral,7,0.10304430752992627,critical,3
brain coral,1,0.000756887532770617,least_critical,1
brain coral,2,0.01509723123162985,least_critical,2
brain coral,11,0.04407078742980963,least_critical,3
snail,9,0.33846358180046077,critical,1
snail,8,0.15795747101306917,critical,2
snail,10,0.10956904768943787,critical,3
snail,1,-0.02983541332185267,least_critical,1
snail,2,-0.004744884893298121,least_critical,2
snail,3,0.04606698065996165,least_critical,3
slug,9,0.34197903335094454,critical,1
slug,8,0.16121533811092376,critical,2
slug,10,0.11359798431396484,critical,3
slug,1,-0.01719418562948702,least_critical,1
slug,2,0.007507640756666648,least_critical,2
slug,3,0.03755332134664058,least_critical,3
"sea slug, nudibranch",9,0.3199740064144134,critical,1
"sea slug, nudibranch",8,0.1639127326011658,critical,2
"sea slug, nudibranch",7,0.10283751547336578,critical,3
"sea slug, nudibranch",1,-0.01898511007428169,least_critical,1
"sea slug, nudibranch",2,0.008033579289913169,least_critical,2
"sea slug, nudibranch",3,0.04186593286693095,least_critical,3
"American lobster, Northern lobster, Maine lobster, Homarus americanus",9,0.32423711359500884,critical,1
"American lobster, Northern lobster, Maine lobster, Homarus americanus",8,0.16229728519916536,critical,2
"American lobster, Northern lobster, Maine lobster, Homarus americanus",10,0.11727409601211547,critical,3
"American lobster, Northern lobster, Maine lobster, Homarus americanus",2,-0.013741704598069185,least_critical,1
"American lobster, Northern lobster, Maine lobster, Homarus americanus",1,-0.006209236197173604,least_critical,2
"American lobster, Northern lobster, Maine lobster, Homarus americanus",3,0.017472957223653787,least_critical,3
"spiny lobster, langouste, rock lobster, crawfish, crayfish, sea crawfish",9,0.3099511653184891,critical,1
"spiny lobster, langouste, rock lobster, crawfish, crayfish, sea crawfish",8,0.1502595466375351,critical,2
"spiny lobster, langouste, rock lobster, crawfish, crayfish, sea crawfish",10,0.12000114917755123,critical,3
"spiny lobster, langouste, rock lobster, crawfish, crayfish, sea crawfish",1,-0.010158255323767663,least_critical,1
"spiny lobster, langouste, rock lobster, crawfish, crayfish, sea crawfish",2,-0.007026621699333182,least_critical,2
"spiny lobster, langouste, rock lobster, crawfish, crayfish, sea crawfish",4,0.052262816056609165,least_critical,3
"black stork, Ciconia nigra",9,0.3142967730760574,critical,1
"black stork, Ciconia nigra",8,0.1470022076368332,critical,2
"black stork, Ciconia nigra",10,0.14188753604888915,critical,3
"black stork, Ciconia nigra",1,-0.005033205896615975,least_critical,1
"black stork, Ciconia nigra",2,-0.0027577991038560887,least_critical,2
"black stork, Ciconia nigra",3,0.03527033582329748,least_critical,3
"king penguin, Aptenodytes patagonica",9,0.34170706331729894,critical,1
"king penguin, Aptenodytes patagonica",8,0.16667626857757567,critical,2
"king penguin, Aptenodytes patagonica",10,0.14765516638755793,critical,3
"king penguin, Aptenodytes patagonica",1,-0.007863793410360791,least_critical,1
"king penguin, Aptenodytes patagonica",2,-0.005267745591700073,least_critical,2
"king penguin, Aptenodytes patagonica",3,0.02976561039686198,least_critical,3
"albatross, mollymawk",9,0.33680756926536565,critical,1
"albatross, mollymawk",8,0.14653271794319156,critical,2
"albatross, mollymawk",10,0.14257769703865042,critical,3
"albatross, mollymawk",2,-0.007340639010071735,least_critical,1
"albatross, mollymawk",1,0.005090386308729643,least_critical,2
"albatross, mollymawk",3,0.029570296406745876,least_critical,3
"dugong, Dugong dugon",9,0.30234102904796606,critical,1
"dugong, Dugong dugon",8,0.13671382784843444,critical,2
"dugong, Dugong dugon",10,0.11448898077011105,critical,3
"dugong, Dugong dugon",2,-0.017242587804794318,least_critical,1
"dugong, Dugong dugon",3,0.029023358076810835,least_critical,2
"dugong, Dugong dugon",4,0.029555625542998315,least_critical,3
Chihuahua,9,0.33613772332668307,critical,1
Chihuahua,10,0.16220276117324828,critical,2
Chihuahua,8,0.14583836674690248,critical,3
Chihuahua,1,-0.03856599375605582,least_critical,1
Chihuahua,2,-0.006365695856511595,least_critical,2
Chihuahua,3,0.02554068781435488,least_critical,3
Yorkshire terrier,9,0.3248814177513123,critical,1
Yorkshire terrier,10,0.16257121920585627,critical,2
Yorkshire terrier,8,0.13738814741373062,critical,3
Yorkshire terrier,1,-0.05531963620334863,least_critical,1
Yorkshire terrier,2,-0.008718485049903385,least_critical,2
Yorkshire terrier,3,0.03647680953145026,least_critical,3
golden retriever,9,0.32838238418102267,critical,1
golden retriever,10,0.1681301534175873,critical,2
golden retriever,8,0.14040139973163607,critical,3
golden retriever,1,-0.042392443828284734,least_critical,1
golden retriever,2,-0.018053023740649234,least_critical,2
golden retriever,3,0.030719201043248174,least_critical,3
Labrador retriever,9,0.3325227987766266,critical,1
Labrador retriever,10,0.16172678470611568,critical,2
Labrador retriever,8,0.14159259289503096,critical,3
Labrador retriever,1,-0.033884746655821786,least_critical,1
Labrador retriever,2,-0.017613269910216327,least_critical,2
Labrador retriever,3,0.0358589982241392,least_critical,3
"German shepherd, German shepherd dog, German police dog, alsatian",9,0.3310870909690857,critical,1
"German shepherd, German shepherd dog, German police dog, alsatian",10,0.1686414253711701,critical,2
"German shepherd, German shepherd dog, German police dog, alsatian",8,0.13609956413507462,critical,3
"German shepherd, German shepherd dog, German police dog, alsatian",1,-0.059258505702018696,least_critical,1
"German shepherd, German shepherd dog, German police dog, alsatian",2,0.007709869220852838,least_critical,2
"German shepherd, German shepherd dog, German police dog, alsatian",3,0.035694261193275435,least_critical,3
standard poodle,9,0.3258845221996307,critical,1
standard poodle,10,0.15282103419303894,critical,2
standard poodle,8,0.14195332318544385,critical,3
standard poodle,1,-0.032941469810903054,least_critical,1
standard poodle,2,-0.008423478864133346,least_critical,2
standard poodle,3,0.04637737013399597,least_critical,3
"tabby, tabby cat",9,0.35471556663513176,critical,1
"tabby, tabby cat",10,0.15753566861152657,critical,2
"tabby, tabby cat",8,0.1413423296809197,critical,3
"tabby, tabby cat",1,-0.06381926609203212,least_critical,1
"tabby, tabby cat",2,0.005822759494185453,least_critical,2
"tabby, tabby cat",3,0.04123788505792611,least_critical,3
Persian cat,9,0.3332919615507126,critical,1
Persian cat,8,0.14904554814100268,critical,2
Persian cat,10,0.13174595952033996,critical,3
Persian cat,1,-0.040806589908897864,least_critical,1
Persian cat,2,0.0011927615478634843,least_critical,2
Persian cat,3,0.04080171942710874,least_critical,3
Egyptian cat,9,0.3637516731023789,critical,1
Egyptian cat,10,0.1617307293415069,critical,2
Egyptian cat,8,0.13662883967161182,critical,3
Egyptian cat,1,-0.05309815306216473,least_critical,1
Egyptian cat,2,0.005844175256788736,least_critical,2
Egyptian cat,3,0.037212153077125484,least_critical,3
"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",9,0.3382248258590698,critical,1
"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",10,0.16155422806739805,critical,2
"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",8,0.12870795220136644,critical,3
"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",1,-0.06005680762231346,least_critical,1
"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",2,0.008764252513647066,least_critical,2
"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",3,0.04119941174983974,least_critical,3
"lion, king of beasts, Panthera leo",9,0.3326198679208755,critical,1
"lion, king of beasts, Panthera leo",10,0.1593608438968659,critical,2
"lion, king of beasts, Panthera leo",8,0.13512045353651048,critical,3
"lion, king of beasts, Panthera leo",1,-0.06254753533750769,least_critical,1
"lion, king of beasts, Panthera leo",2,0.0038168586045503475,least_critical,2
"lion, king of beasts, Panthera leo",3,0.03255117289721963,least_critical,3
"brown bear, bruin, Ursus arctos",9,0.32713706791400904,critical,1
"brown bear, bruin, Ursus arctos",10,0.14418871760368346,critical,2
"brown bear, bruin, Ursus arctos",8,0.130182244181633,critical,3
"brown bear, bruin, Ursus arctos",1,-0.07243391089141367,least_critical,1
"brown bear, bruin, Ursus arctos",2,0.004350106827914705,least_critical,2
"brown bear, bruin, Ursus arctos",4,0.049253258854150786,least_critical,3
"ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle",9,0.3190296918153762,critical,1
"ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle",8,0.18076549589633945,critical,2
"ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle",7,0.10245671451091765,critical,3
"ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle",1,-0.01589280456304551,least_critical,1
"ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle",2,-0.00838906839489936,least_critical,2
"ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle",3,0.035285733714699744,least_critical,3
fly,9,0.32540083110332485,critical,1
fly,8,0.17013741225004197,critical,2
fly,10,0.12115609526634219,critical,3
fly,2,-0.03041704066097734,least_critical,1
fly,1,-0.01029909789562225,least_critical,2
fly,3,0.047485066577792154,least_critical,3
bee,9,0.31481975018978114,critical,1
bee,8,0.16888060867786409,critical,2
bee,10,0.11312233924865722,critical,3
bee,1,-0.024930707439780243,least_critical,1
bee,2,-0.016148608252406098,least_critical,2
bee,3,0.04182670004665849,least_critical,3
"grasshopper, hopper",9,0.32583202242851256,critical,1
"grasshopper, hopper",8,0.1514232295751572,critical,2
"grasshopper, hopper",10,0.11609686017036436,critical,3
"grasshopper, hopper",2,-0.01193181596696375,least_critical,1
"grasshopper, hopper",1,-0.006353190056979659,least_critical,2
"grasshopper, hopper",3,0.036589714214205725,least_critical,3
"walking stick, walkingstick, stick insect",9,0.30573121964931493,critical,1
"walking stick, walkingstick, stick insect",8,0.15962816953659054,critical,2
"walking stick, walkingstick, stick insect",10,0.11420830607414245,critical,3
"walking stick, walkingstick, stick insect",2,-0.002570657171308992,least_critical,1
"walking stick, walkingstick, stick insect",1,0.005187408588826631,least_critical,2
"walking stick, walkingstick, stick insect",3,0.036663808822631816,least_critical,3
"cockroach, roach",9,0.32653637111186984,critical,1
"cockroach, roach",8,0.16200902402400974,critical,2
"cockroach, roach",10,0.1180787813663482,critical,3
"cockroach, roach",2,-0.014082247391343108,least_critical,1
"cockroach, roach",1,0.001262968946248312,least_critical,2
"cockroach, roach",3,0.04254043642431496,least_critical,3
"mantis, mantid",9,0.3114186882972717,critical,1
"mantis, mantid",8,0.1623236984014511,critical,2
"mantis, mantid",10,0.11625261664390563,critical,3
"mantis, mantid",1,-0.003826805464923401,least_critical,1
"mantis, mantid",2,0.00040687941014767165,least_critical,2
"mantis, mantid",3,0.025005455724894987,least_critical,3
"dragonfly, darning needle, devil's darning needle, sewing needle, snake feeder, snake doctor, mosquito hawk, skeeter hawk",9,0.31037250757217405,critical,1
"dragonfly, darning needle, devil's darning needle, sewing needle, snake feeder, snake doctor, mosquito hawk, skeeter hawk",8,0.17076044976711274,critical,2
"dragonfly, darning needle, devil's darning needle, sewing needle, snake feeder, snake doctor, mosquito hawk, skeeter hawk",10,0.11069715976715089,critical,3
"dragonfly, darning needle, devil's darning needle, sewing needle, snake feeder, snake doctor, mosquito hawk, skeeter hawk",1,-0.015435919761657708,least_critical,1
"dragonfly, darning needle, devil's darning needle, sewing needle, snake feeder, snake doctor, mosquito hawk, skeeter hawk",2,-0.010872611664235574,least_critical,2
"dragonfly, darning needle, devil's darning needle, sewing needle, snake feeder, snake doctor, mosquito hawk, skeeter hawk",3,0.04036591462790964,least_critical,3
"monarch, monarch butterfly, milkweed butterfly, Danaus plexippus",9,0.3094989717006683,critical,1
"monarch, monarch butterfly, milkweed butterfly, Danaus plexippus",8,0.1729774045944214,critical,2
"monarch, monarch butterfly, milkweed butterfly, Danaus plexippus",10,0.16391519904136664,critical,3
"monarch, monarch butterfly, milkweed butterfly, Danaus plexippus",2,-0.013868520446121683,least_critical,1
"monarch, monarch butterfly, milkweed butterfly, Danaus plexippus",1,0.009316276349127274,least_critical,2
"monarch, monarch butterfly, milkweed butterfly, Danaus plexippus",3,0.02268167674541474,least_critical,3
"sulphur butterfly, sulfur butterfly",9,0.31550129592418674,critical,1
"sulphur butterfly, sulfur butterfly",8,0.15747123777866362,critical,2
"sulphur butterfly, sulfur butterfly",10,0.1350102460384368,critical,3
"sulphur butterfly, sulfur butterfly",1,-0.008053311817347995,least_critical,1
"sulphur butterfly, sulfur butterfly",2,-0.007407466955482951,least_critical,2
"sulphur butterfly, sulfur butterfly",3,0.027549763396382314,least_critical,3
"sea cucumber, holothurian",9,0.32007212281227115,critical,1
"sea cucumber, holothurian",8,0.1491919505596161,critical,2
"sea cucumber, holothurian",10,0.10164833188056943,critical,3
"sea cucumber, holothurian",1,-0.023959598392248135,least_critical,1
"sea cucumber, holothurian",2,0.015116900131106349,least_critical,2
"sea cucumber, holothurian",11,0.04613621950149538,least_critical,3
"guinea pig, Cavia cobaya",9,0.3523686802387238,critical,1
"guinea pig, Cavia cobaya",8,0.14703619509935378,critical,2
"guinea pig, Cavia cobaya",10,0.13435096144676206,critical,3
"guinea pig, Cavia cobaya",1,-0.010943839922547341,least_critical,1
"guinea pig, Cavia cobaya",2,-0.006961083598434895,least_critical,2
"guinea pig, Cavia cobaya",3,0.041036811769008585,least_critical,3
"hog, pig, grunter, squealer, Sus scrofa",9,0.3373501062393188,critical,1
"hog, pig, grunter, squealer, Sus scrofa",8,0.144966304898262,critical,2
"hog, pig, grunter, squealer, Sus scrofa",10,0.13368087768554693,critical,3
"hog, pig, grunter, squealer, Sus scrofa",1,-0.04449758049100636,least_critical,1
"hog, pig, grunter, squealer, Sus scrofa",2,-0.000902117080986491,least_critical,2
"hog, pig, grunter, squealer, Sus scrofa",4,0.04396249182522298,least_critical,3
ox,9,0.3472269099950791,critical,1
ox,10,0.14089454293251036,critical,2
ox,8,0.13895625859498978,critical,3
ox,1,-0.033184167519211764,least_critical,1
ox,2,-0.010542095005512207,least_critical,2
ox,4,0.03992962524294853,least_critical,3
bison,9,0.3332029974460602,critical,1
bison,10,0.13364700317382816,critical,2
bison,8,0.13309527158737183,critical,3
bison,1,-0.04373107302933929,least_critical,1
bison,2,0.0016541549563407905,least_critical,2
bison,4,0.0367991927266121,least_critical,3
"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",9,0.3245795792341233,critical,1
"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",10,0.15936820507049554,critical,2
"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",8,0.13069021373987194,critical,3
"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",1,-0.05184089303016659,least_critical,1
"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",2,-0.00038650080561637885,least_critical,2
"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",3,0.042050192132592173,least_critical,3
gazelle,9,0.3345956695079803,critical,1
gazelle,10,0.16623451352119445,critical,2
gazelle,8,0.13077757120132444,critical,3
gazelle,1,-0.0307929066196084,least_critical,1
gazelle,2,-0.01376014925539493,least_critical,2
gazelle,3,0.025419926047325122,least_critical,3
"Arabian camel, dromedary, Camelus dromedarius",9,0.340585190653801,critical,1
"Arabian camel, dromedary, Camelus dromedarius",10,0.147505943775177,critical,2
"Arabian camel, dromedary, Camelus dromedarius",8,0.1364660805463791,critical,3
"Arabian camel, dromedary, Camelus dromedarius",1,-0.03678525440394875,least_critical,1
"Arabian camel, dromedary, Camelus dromedarius",2,-0.002407032772898671,least_critical,2
"Arabian camel, dromedary, Camelus dromedarius",3,0.0391194927692413,least_critical,3
"orangutan, orang, orangutang, Pongo pygmaeus",9,0.319431562423706,critical,1
"orangutan, orang, orangutang, Pongo pygmaeus",10,0.14547566652297972,critical,2
"orangutan, orang, orangutang, Pongo pygmaeus",8,0.13691917121410374,critical,3
"orangutan, orang, orangutang, Pongo pygmaeus",1,-0.05578450206667183,least_critical,1
"orangutan, orang, orangutang, Pongo pygmaeus",2,0.0013338038325309766,least_critical,2
"orangutan, orang, orangutang, Pongo pygmaeus",4,0.04276051014661789,least_critical,3
"chimpanzee, chimp, Pan troglodytes",9,0.32329640507698054,critical,1
"chimpanzee, chimp, Pan troglodytes",10,0.15741206645965578,critical,2
"chimpanzee, chimp, Pan troglodytes",8,0.1379250454902649,critical,3
"chimpanzee, chimp, Pan troglodytes",1,-0.03700772769749161,least_critical,1
"chimpanzee, chimp, Pan troglodytes",2,-0.0011601243168115629,least_critical,2
"chimpanzee, chimp, Pan troglodytes",4,0.03692048385739328,least_critical,3
baboon,9,0.33088466942310335,critical,1
baboon,10,0.1470129144191742,critical,2
baboon,8,0.14318461120128634,critical,3
baboon,1,-0.047387717142701104,least_critical,1
baboon,2,0.0056013895571231515,least_critical,2
baboon,4,0.041002527549862874,least_critical,3
"African elephant, Loxodonta africana",9,0.33391614496707916,critical,1
"African elephant, Loxodonta africana",10,0.14135900616645813,critical,2
"African elephant, Loxodonta africana",8,0.12476680576801297,critical,3
"African elephant, Loxodonta africana",1,-0.03453698605298996,least_critical,1
"African elephant, Loxodonta africana",2,-0.014162291698157765,least_critical,2
"African elephant, Loxodonta africana",4,0.03986220419406892,least_critical,3
"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",9,0.32218446791172023,critical,1
"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",10,0.1566670036315918,critical,2
"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",8,0.1496937170624733,critical,3
"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",1,-0.03770176202058789,least_critical,1
"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",2,0.006131092272698861,least_critical,2
"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",3,0.028412886708974815,least_critical,3
abacus,9,0.31353553473949436,critical,1
abacus,8,0.16872764825820924,critical,2
abacus,7,0.10846811592578887,critical,3
abacus,1,-0.026474707685410975,least_critical,1
abacus,2,0.012799169756472103,least_critical,2
abacus,4,0.036321012899279595,least_critical,3
"academic gown, academic robe, judge's robe",9,0.31341379165649413,critical,1
"academic gown, academic robe, judge's robe",10,0.14654315710067745,critical,2
"academic gown, academic robe, judge's robe",8,0.14575639218091963,critical,3
"academic gown, academic robe, judge's robe",1,-0.015385401323437669,least_critical,1
"academic gown, academic robe, judge's robe",2,0.008837666772305942,least_critical,2
"academic gown, academic robe, judge's robe",3,0.03170866981148717,least_critical,3
altar,9,0.306207315325737,critical,1
altar,8,0.1609321403503418,critical,2
altar,10,0.1041644310951233,critical,3
altar,1,-0.03342676311731337,least_critical,1
altar,2,-0.007876144945621475,least_critical,2
altar,11,0.05034370422363277,least_critical,3
apron,9,0.3346472173929215,critical,1
apron,8,0.1583025562763214,critical,2
apron,10,0.10837713599205012,critical,3
apron,1,-0.007641869410872453,least_critical,1
apron,2,0.004846018701791761,least_critical,2
apron,11,0.047503370046615645,least_critical,3
"backpack, back pack, knapsack, packsack, rucksack, haversack",9,0.33662140011787417,critical,1
"backpack, back pack, knapsack, packsack, rucksack, haversack",8,0.16172368526458736,critical,2
"backpack, back pack, knapsack, packsack, rucksack, haversack",10,0.11369758486747739,critical,3
"backpack, back pack, knapsack, packsack, rucksack, haversack",2,-0.0070885944738984085,least_critical,1
"backpack, back pack, knapsack, packsack, rucksack, haversack",1,0.003463964443653829,least_critical,2
"backpack, back pack, knapsack, packsack, rucksack, haversack",3,0.041315187886357276,least_critical,3
"bannister, banister, balustrade, balusters, handrail",9,0.3192491525411606,critical,1
"bannister, banister, balustrade, balusters, handrail",8,0.1676811170578003,critical,2
"bannister, banister, balustrade, balusters, handrail",10,0.11500460505485532,critical,3
"bannister, banister, balustrade, balusters, handrail",1,-0.0010194214433431742,least_critical,1
"bannister, banister, balustrade, balusters, handrail",2,-0.0001540828123688595,least_critical,2
"bannister, banister, balustrade, balusters, handrail",3,0.04191377669572828,least_critical,3
barbershop,9,0.32202792525291446,critical,1
barbershop,8,0.14733927249908452,critical,2
barbershop,10,0.11955882787704464,critical,3
barbershop,1,-0.01960422743111849,least_critical,1
barbershop,2,0.002900841422379022,least_critical,2
barbershop,4,0.04326858937740326,least_critical,3
barn,9,0.3050159013271332,critical,1
barn,8,0.14278598129749298,critical,2
barn,10,0.12907190561294557,critical,3
barn,1,-0.008989583794027568,least_critical,1
barn,2,0.010451612956821905,least_critical,2
barn,4,0.05276920303702355,least_critical,3
"barrel, cask",9,0.3323944133520126,critical,1
"barrel, cask",8,0.16441176652908324,critical,2
"barrel, cask",10,0.10726181149482727,critical,3
"barrel, cask",1,-0.009321418777108185,least_critical,1
"barrel, cask",2,-0.0036641480028629346,least_critical,2
"barrel, cask",4,0.045841923058032974,least_critical,3
basketball,9,0.32935926198959353,critical,1
basketball,8,0.14476960599422456,critical,2
basketball,10,0.12451065659523008,critical,3
basketball,1,-0.02849816031754019,least_critical,1
basketball,2,-0.0063717472553253,least_critical,2
basketball,4,0.03428280659019947,least_critical,3
"bathtub, bathing tub, bath, tub",9,0.33803906083106994,critical,1
"bathtub, bathing tub, bath, tub",8,0.1545808073878288,critical,2
"bathtub, bathing tub, bath, tub",10,0.11202830910682682,critical,3
"bathtub, bathing tub, bath, tub",1,-0.005129457972943799,least_critical,1
"bathtub, bathing tub, bath, tub",2,0.0006741053238511104,least_critical,2
"bathtub, bathing tub, bath, tub",3,0.0327300092577934,least_critical,3
"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",9,0.3400363570451736,critical,1
"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",8,0.16490674316883086,critical,2
"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",10,0.12179129719734194,critical,3
"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",2,-0.007070051059126843,least_critical,1
"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",1,0.0152456662803888,least_critical,2
"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",4,0.0330147021263838,least_critical,3
"beacon, lighthouse, beacon light, pharos",9,0.3086200547218323,critical,1
"beacon, lighthouse, beacon light, pharos",8,0.15208811461925503,critical,2
"beacon, lighthouse, beacon light, pharos",10,0.1196107399463654,critical,3
"beacon, lighthouse, beacon light, pharos",1,-0.02040601350367066,least_critical,1
"beacon, lighthouse, beacon light, pharos",2,0.020021648332476584,least_critical,2
"beacon, lighthouse, beacon light, pharos",11,0.047827612161636335,least_critical,3
