class,layer,change_rate,type,rank
jellyfish,23,0.12764068722724908,critical,1
jellyfish,21,0.05593163847923277,critical,2
jellyfish,17,0.04991518378257753,critical,3
jellyfish,10,0.0025318562984466553,least_critical,1
jellyfish,3,0.005023261308670035,least_critical,2
jellyfish,12,0.00581081867218014,least_critical,3
brain coral,23,0.12078126072883622,critical,1
brain coral,22,0.05266537666320792,critical,2
brain coral,21,0.04896263718605043,critical,3
brain coral,4,0.0006047701835632524,least_critical,1
brain coral,10,0.0016071927547454123,least_critical,2
brain coral,12,0.003077157139778186,least_critical,3
snail,23,0.1328738367557527,critical,1
snail,17,0.04952238321304325,critical,2
snail,21,0.04941745877265935,critical,3
snail,6,0.003168749809265181,least_critical,1
snail,12,0.00645296394824979,least_critical,2
snail,4,0.007145034670829775,least_critical,3
slug,23,0.13337713718414312,critical,1
slug,17,0.05228788733482359,critical,2
slug,21,0.04856620073318485,critical,3
slug,6,0.004600033164024353,least_critical,1
slug,13,0.004777116179466301,least_critical,2
slug,4,0.006198292374610892,least_critical,3
"sea slug, nudibranch",23,0.12144360065460202,critical,1
"sea slug, nudibranch",22,0.05188879489898679,critical,2
"sea slug, nudibranch",21,0.04804741621017461,critical,3
"sea slug, nudibranch",10,0.002047995328903207,least_critical,1
"sea slug, nudibranch",12,0.003343165516853319,least_critical,2
"sea slug, nudibranch",4,0.004016746282577477,least_critical,3
"American lobster, Northern lobster, Maine lobster, Homarus americanus",23,0.11614395022392265,critical,1
"American lobster, Northern lobster, Maine lobster, Homarus americanus",22,0.06979379653930662,critical,2
"American lobster, Northern lobster, Maine lobster, Homarus americanus",21,0.06291467308998111,critical,3
"American lobster, Northern lobster, Maine lobster, Homarus americanus",3,0.00010742783546446866,least_critical,1
"American lobster, Northern lobster, Maine lobster, Homarus americanus",6,0.0007741862535476374,least_critical,2
"American lobster, Northern lobster, Maine lobster, Homarus americanus",4,0.004015408158302314,least_critical,3
"spiny lobster, langouste, rock lobster, crawfish, crayfish, sea crawfish",23,0.1202259695529937,critical,1
"spiny lobster, langouste, rock lobster, crawfish, crayfish, sea crawfish",21,0.05471297144889831,critical,2
"spiny lobster, langouste, rock lobster, crawfish, crayfish, sea crawfish",22,0.0507450675964356,critical,3
"spiny lobster, langouste, rock lobster, crawfish, crayfish, sea crawfish",10,0.0015664350986480668,least_critical,1
"spiny lobster, langouste, rock lobster, crawfish, crayfish, sea crawfish",13,0.001872998476028398,least_critical,2
"spiny lobster, langouste, rock lobster, crawfish, crayfish, sea crawfish",3,0.002611413598060608,least_critical,3
"black stork, Ciconia nigra",23,0.12677561998367304,critical,1
"black stork, Ciconia nigra",22,0.06656556487083432,critical,2
"black stork, Ciconia nigra",17,0.06278475284576424,critical,3
"black stork, Ciconia nigra",13,0.00012255251407622403,least_critical,1
"black stork, Ciconia nigra",3,0.003044310212135304,least_critical,2
"black stork, Ciconia nigra",4,0.0039084005355835005,least_critical,3
"king penguin, Aptenodytes patagonica",23,0.11383043408393867,critical,1
"king penguin, Aptenodytes patagonica",22,0.0737408113479614,critical,2
"king penguin, Aptenodytes patagonica",17,0.06579527378082284,critical,3
"king penguin, Aptenodytes patagonica",3,6.070256233214888e-05,least_critical,1
"king penguin, Aptenodytes patagonica",4,0.004977239370346109,least_critical,2
"king penguin, Aptenodytes patagonica",6,0.005105410814285283,least_critical,3
"albatross, mollymawk",23,0.11967164635658278,critical,1
"albatross, mollymawk",17,0.060394521951675495,critical,2
"albatross, mollymawk",22,0.058126424551010025,critical,3
"albatross, mollymawk",10,0.0002780878543853227,least_critical,1
"albatross, mollymawk",3,0.0028458434343338057,least_critical,2
"albatross, mollymawk",13,0.007574671506881736,least_critical,3
"dugong, Dugong dugon",23,0.11541923284530631,critical,1
"dugong, Dugong dugon",22,0.06090124726295476,critical,2
"dugong, Dugong dugon",17,0.05241209745407105,critical,3
"dugong, Dugong dugon",3,0.002269408106803872,least_critical,1
"dugong, Dugong dugon",6,0.0028315812349319347,least_critical,2
"dugong, Dugong dugon",10,0.00447831451892855,least_critical,3
Chihuahua,23,0.10416826844215399,critical,1
Chihuahua,17,0.07029040813446041,critical,2
Chihuahua,22,0.05812836647033692,critical,3
Chihuahua,13,0.00046128749847418327,least_critical,1
Chihuahua,6,0.0015921014547347623,least_critical,2
Chihuahua,3,0.003058350682258626,least_critical,3
Yorkshire terrier,23,0.10918586850166323,critical,1
Yorkshire terrier,17,0.0683341252803803,critical,2
Yorkshire terrier,22,0.055828534364700255,critical,3
Yorkshire terrier,13,0.0020920884609222368,least_critical,1
Yorkshire terrier,3,0.0024327218532562145,least_critical,2
Yorkshire terrier,6,0.0031012517213820923,least_critical,3
golden retriever,23,0.11103482604026793,critical,1
golden retriever,17,0.06948503375053405,critical,2
golden retriever,22,0.05628347754478458,critical,3
golden retriever,6,0.0002949249744415017,least_critical,1
golden retriever,13,0.00135989069938669,least_critical,2
golden retriever,3,0.0047423231601715354,least_critical,3
Labrador retriever,23,0.10469876170158388,critical,1
Labrador retriever,17,0.06963502407073974,critical,2
Labrador retriever,22,0.06149142742156988,critical,3
Labrador retriever,6,0.0002583748102188421,least_critical,1
Labrador retriever,3,0.0033971136808395586,least_critical,2
Labrador retriever,13,0.004165480136871347,least_critical,3
"German shepherd, German shepherd dog, German police dog, alsatian",23,0.11085440278053293,critical,1
"German shepherd, German shepherd dog, German police dog, alsatian",17,0.06310323715209964,critical,2
"German shepherd, German shepherd dog, German police dog, alsatian",22,0.05664835810661306,critical,3
"German shepherd, German shepherd dog, German police dog, alsatian",3,0.00044350743293763983,least_critical,1
"German shepherd, German shepherd dog, German police dog, alsatian",13,0.001066734790801993,least_critical,2
"German shepherd, German shepherd dog, German police dog, alsatian",6,0.002998111844062845,least_critical,3
standard poodle,23,0.11510832190513609,critical,1
standard poodle,17,0.05925750732421875,critical,2
standard poodle,22,0.057003996372222865,critical,3
standard poodle,10,0.0010571920871734752,least_critical,1
standard poodle,13,0.00228707492351532,least_critical,2
standard poodle,3,0.002949983477592455,least_critical,3
"tabby, tabby cat",23,0.10875663757324228,critical,1
"tabby, tabby cat",17,0.06321514368057257,critical,2
"tabby, tabby cat",21,0.052962448596954315,critical,3
"tabby, tabby cat",13,0.002032762765884377,least_critical,1
"tabby, tabby cat",3,0.003300036191940303,least_critical,2
"tabby, tabby cat",6,0.003530122637748767,least_critical,3
Persian cat,23,0.10311675310134882,critical,1
Persian cat,17,0.06496796488761902,critical,2
Persian cat,22,0.047340334653854343,critical,3
Persian cat,13,0.0005235791206360529,least_critical,1
Persian cat,6,0.0024622428417205855,least_critical,2
Persian cat,3,0.0039074808359145785,least_critical,3
Egyptian cat,23,0.10271167635917666,critical,1
Egyptian cat,17,0.06461482405662533,critical,2
Egyptian cat,22,0.05052561879158024,critical,3
Egyptian cat,13,0.000989377498626709,least_critical,1
Egyptian cat,3,0.003323941826820387,least_critical,2
Egyptian cat,6,0.003521263599395752,least_critical,3
"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",23,0.11717480778694145,critical,1
"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",22,0.07178179740905766,critical,2
"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",17,0.06183744430541993,critical,3
"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",3,0.00248490393161771,least_critical,1
"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",10,0.005491505861282331,least_critical,2
"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",6,0.005536941885948166,least_critical,3
"lion, king of beasts, Panthera leo",23,0.10805208563804625,critical,1
"lion, king of beasts, Panthera leo",22,0.0685272800922394,critical,2
"lion, king of beasts, Panthera leo",17,0.06510926723480215,critical,3
"lion, king of beasts, Panthera leo",3,0.0024534112215042203,least_critical,1
"lion, king of beasts, Panthera leo",6,0.003478966951370177,least_critical,2
"lion, king of beasts, Panthera leo",13,0.004356471300125064,least_critical,3
"brown bear, bruin, Ursus arctos",23,0.11130793213844303,critical,1
"brown bear, bruin, Ursus arctos",22,0.07629702568054197,critical,2
"brown bear, bruin, Ursus arctos",17,0.06137817502021792,critical,3
"brown bear, bruin, Ursus arctos",3,0.003644473552703864,least_critical,1
"brown bear, bruin, Ursus arctos",6,0.004242009520530776,least_critical,2
"brown bear, bruin, Ursus arctos",13,0.0043194949626922385,least_critical,3
"ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle",23,0.12602705121040336,critical,1
"ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle",21,0.05585310339927674,critical,2
"ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle",17,0.052808375358581516,critical,3
"ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle",4,0.003057337403297389,least_critical,1
"ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle",6,0.005856234431266816,least_critical,2
"ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle",3,0.0063282310962677335,least_critical,3
fly,23,0.13522148966789238,critical,1
fly,21,0.05376850008964529,critical,2
fly,22,0.052972508668899576,critical,3
fly,6,0.003661007881164524,least_critical,1
fly,13,0.0045215749740601385,least_critical,2
fly,3,0.0051052379608154674,least_critical,3
bee,23,0.11786582708358773,critical,1
bee,22,0.0635086572170257,critical,2
bee,21,0.050849428176879874,critical,3
bee,13,0.004277341365814147,least_critical,1
bee,4,0.004366113543510464,least_critical,2
bee,3,0.004467472434043884,least_critical,3
"grasshopper, hopper",23,0.13610566377639766,critical,1
"grasshopper, hopper",21,0.05117662429809566,critical,2
"grasshopper, hopper",22,0.05065401792526247,critical,3
"grasshopper, hopper",3,0.0034426772594451927,least_critical,1
"grasshopper, hopper",13,0.0038746476173400213,least_critical,2
"grasshopper, hopper",10,0.004377622604370135,least_critical,3
"walking stick, walkingstick, stick insect",23,0.1271170842647552,critical,1
"walking stick, walkingstick, stick insect",21,0.05315510153770453,critical,2
"walking stick, walkingstick, stick insect",17,0.050930880308151294,critical,3
"walking stick, walkingstick, stick insect",10,0.0025591856241226063,least_critical,1
"walking stick, walkingstick, stick insect",3,0.002689405679702772,least_critical,2
"walking stick, walkingstick, stick insect",6,0.006086357235908502,least_critical,3
"cockroach, roach",23,0.14012197732925424,critical,1
"cockroach, roach",21,0.057917959690093945,critical,2
"cockroach, roach",17,0.04968294143676755,critical,3
"cockroach, roach",6,0.0019322055578231412,least_critical,1
"cockroach, roach",3,0.0024397689104080356,least_critical,2
"cockroach, roach",12,0.007578669786453274,least_critical,3
"mantis, mantid",23,0.12985659241676328,critical,1
"mantis, mantid",17,0.051469372510910105,critical,2
"mantis, mantid",22,0.05057426929473885,critical,3
"mantis, mantid",3,0.0019255566596984575,least_critical,1
"mantis, mantid",6,0.004518011808395395,least_critical,2
"mantis, mantid",13,0.004950618743896462,least_critical,3
"dragonfly, darning needle, devil's darning needle, sewing needle, snake feeder, snake doctor, mosquito hawk, skeeter hawk",23,0.12327177882194507,critical,1
"dragonfly, darning needle, devil's darning needle, sewing needle, snake feeder, snake doctor, mosquito hawk, skeeter hawk",22,0.056789798736572306,critical,2
"dragonfly, darning needle, devil's darning needle, sewing needle, snake feeder, snake doctor, mosquito hawk, skeeter hawk",21,0.053446279764175375,critical,3
"dragonfly, darning needle, devil's darning needle, sewing needle, snake feeder, snake doctor, mosquito hawk, skeeter hawk",13,0.0007516765594482999,least_critical,1
"dragonfly, darning needle, devil's darning needle, sewing needle, snake feeder, snake doctor, mosquito hawk, skeeter hawk",6,0.004106962680816673,least_critical,2
"dragonfly, darning needle, devil's darning needle, sewing needle, snake feeder, snake doctor, mosquito hawk, skeeter hawk",3,0.00434298276901246,least_critical,3
"monarch, monarch butterfly, milkweed butterfly, Danaus plexippus",23,0.11565227746963502,critical,1
"monarch, monarch butterfly, milkweed butterfly, Danaus plexippus",22,0.05660642266273497,critical,2
"monarch, monarch butterfly, milkweed butterfly, Danaus plexippus",17,0.05448398828506462,critical,3
"monarch, monarch butterfly, milkweed butterfly, Danaus plexippus",4,0.0002468526363372803,least_critical,1
"monarch, monarch butterfly, milkweed butterfly, Danaus plexippus",3,0.001519079804420509,least_critical,2
"monarch, monarch butterfly, milkweed butterfly, Danaus plexippus",13,0.006205624938011134,least_critical,3
"sulphur butterfly, sulfur butterfly",23,0.13089304447174066,critical,1
"sulphur butterfly, sulfur butterfly",21,0.05141379714012151,critical,2
"sulphur butterfly, sulfur butterfly",17,0.05107344985008244,critical,3
"sulphur butterfly, sulfur butterfly",13,0.00028774380683893597,least_critical,1
"sulphur butterfly, sulfur butterfly",4,0.0042419344186782615,least_critical,2
"sulphur butterfly, sulfur butterfly",3,0.006613631248474139,least_critical,3
"sea cucumber, holothurian",23,0.12707373261451715,critical,1
"sea cucumber, holothurian",21,0.05034859657287605,critical,2
"sea cucumber, holothurian",17,0.04899242162704465,critical,3
"sea cucumber, holothurian",12,0.0008250302076340255,least_critical,1
"sea cucumber, holothurian",10,0.0016106587648391235,least_critical,2
"sea cucumber, holothurian",4,0.004541350603103622,least_critical,3
"guinea pig, Cavia cobaya",23,0.11011311531066892,critical,1
"guinea pig, Cavia cobaya",17,0.06263023138046264,critical,2
"guinea pig, Cavia cobaya",22,0.05522806644439693,critical,3
"guinea pig, Cavia cobaya",6,0.002370116114616405,least_critical,1
"guinea pig, Cavia cobaya",13,0.0033029389381409313,least_critical,2
"guinea pig, Cavia cobaya",3,0.004043276906013471,least_critical,3
"hog, pig, grunter, squealer, Sus scrofa",23,0.11200096368789669,critical,1
"hog, pig, grunter, squealer, Sus scrofa",22,0.06345305681228641,critical,2
"hog, pig, grunter, squealer, Sus scrofa",21,0.054337663650512735,critical,3
"hog, pig, grunter, squealer, Sus scrofa",6,0.0014546048641204679,least_critical,1
"hog, pig, grunter, squealer, Sus scrofa",3,0.0033192545175552146,least_critical,2
"hog, pig, grunter, squealer, Sus scrofa",10,0.004904805421829139,least_critical,3
ox,23,0.11550684690475466,critical,1
ox,22,0.06112166881561276,critical,2
ox,17,0.059946873188018834,critical,3
ox,10,0.0013620394468307762,least_critical,1
ox,3,0.0019696754217147783,least_critical,2
ox,4,0.0034888935089111284,least_critical,3
bison,23,0.10324659228324895,critical,1
bison,22,0.08828732609748835,critical,2
bison,17,0.061694576740264795,critical,3
bison,13,0.0006649959087372537,least_critical,1
bison,10,0.00191372811794277,least_critical,2
bison,4,0.00300207376480105,least_critical,3
"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",23,0.11113827347755434,critical,1
"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",22,0.076958566904068,critical,2
"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",17,0.06069125413894649,critical,3
"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",6,0.0017180126905441129,least_critical,1
"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",10,0.0034133440256118863,least_critical,2
"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",3,0.0041295462846756,least_critical,3
gazelle,23,0.11623372435569757,critical,1
gazelle,22,0.06450753688812261,critical,2
gazelle,17,0.06369350194931034,critical,3
gazelle,13,0.0008768403530121649,least_critical,1
gazelle,3,0.0010103780031204268,least_critical,2
gazelle,10,0.0012479352951050293,least_critical,3
"Arabian camel, dromedary, Camelus dromedarius",23,0.12158358097076405,critical,1
"Arabian camel, dromedary, Camelus dromedarius",22,0.06784873366355892,critical,2
"Arabian camel, dromedary, Camelus dromedarius",17,0.0617089569568634,critical,3
"Arabian camel, dromedary, Camelus dromedarius",13,9.670019149787823e-05,least_critical,1
"Arabian camel, dromedary, Camelus dromedarius",3,0.0011856436729431596,least_critical,2
"Arabian camel, dromedary, Camelus dromedarius",4,0.002854312658309932,least_critical,3
"orangutan, orang, orangutang, Pongo pygmaeus",23,0.10789942741394043,critical,1
"orangutan, orang, orangutang, Pongo pygmaeus",22,0.0807116723060608,critical,2
"orangutan, orang, orangutang, Pongo pygmaeus",17,0.058702800273895295,critical,3
"orangutan, orang, orangutang, Pongo pygmaeus",3,0.001300022006034851,least_critical,1
"orangutan, orang, orangutang, Pongo pygmaeus",10,0.006715761423111033,least_critical,2
"orangutan, orang, orangutang, Pongo pygmaeus",6,0.007950632572174043,least_critical,3
"chimpanzee, chimp, Pan troglodytes",23,0.10483009576797475,critical,1
"chimpanzee, chimp, Pan troglodytes",22,0.07659703969955445,critical,2
"chimpanzee, chimp, Pan troglodytes",17,0.060855770111083896,critical,3
"chimpanzee, chimp, Pan troglodytes",3,0.0003375774621963701,least_critical,1
"chimpanzee, chimp, Pan troglodytes",13,0.003451879024505611,least_critical,2
"chimpanzee, chimp, Pan troglodytes",6,0.0069397139549255416,least_critical,3
baboon,23,0.10861132740974433,critical,1
baboon,22,0.06788362622261046,critical,2
baboon,17,0.058287231922149574,critical,3
baboon,3,0.001582959294319175,least_critical,1
baboon,13,0.0017992496490478738,least_critical,2
baboon,10,0.002524887323379521,least_critical,3
"African elephant, Loxodonta africana",23,0.1157373249530792,critical,1
"African elephant, Loxodonta africana",17,0.05918442249298095,critical,2
"African elephant, Loxodonta africana",22,0.05511626720428464,critical,3
"African elephant, Loxodonta africana",3,0.0004750865697860651,least_critical,1
"African elephant, Loxodonta africana",4,0.0034042966365814276,least_critical,2
"African elephant, Loxodonta africana",6,0.0039038139581680786,least_critical,3
"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",23,0.11549398422241208,critical,1
"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",22,0.06894824266433708,critical,2
"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",17,0.05715077877044672,critical,3
"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",10,0.0006049478054046542,least_critical,1
"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",3,0.0014081984758376742,least_critical,2
"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",13,0.002822165489196782,least_critical,3
abacus,23,0.12850239396095287,critical,1
abacus,21,0.06383106708526609,critical,2
abacus,22,0.0585298824310303,critical,3
abacus,3,0.0012734681367874146,least_critical,1
abacus,4,0.00283148109912873,least_critical,2
abacus,12,0.006217809915542549,least_critical,3
"academic gown, academic robe, judge's robe",23,0.12990597963333128,critical,1
"academic gown, academic robe, judge's robe",22,0.07347648859024047,critical,2
"academic gown, academic robe, judge's robe",21,0.06716466426849366,critical,3
"academic gown, academic robe, judge's robe",3,0.0004746943712234386,least_critical,1
"academic gown, academic robe, judge's robe",10,0.0035187363624573087,least_critical,2
"academic gown, academic robe, judge's robe",4,0.006156827807426435,least_critical,3
altar,23,0.1186002576351165,critical,1
altar,21,0.05830378890037535,critical,2
altar,17,0.05384881138801578,critical,3
altar,10,0.00333487391471865,least_critical,1
altar,6,0.004118834733963017,least_critical,2
altar,11,0.004325814247131299,least_critical,3
apron,23,0.1282438170909881,critical,1
apron,21,0.0588001894950867,critical,2
apron,17,0.05779269456863401,critical,3
apron,3,0.00033137321472170855,least_critical,1
apron,6,0.0033038455247879073,least_critical,2
apron,4,0.0033161962032318137,least_critical,3
"backpack, back pack, knapsack, packsack, rucksack, haversack",23,0.12985515832900996,critical,1
"backpack, back pack, knapsack, packsack, rucksack, haversack",21,0.062267143726348895,critical,2
"backpack, back pack, knapsack, packsack, rucksack, haversack",17,0.05674110412597655,critical,3
"backpack, back pack, knapsack, packsack, rucksack, haversack",3,0.00039714395999906893,least_critical,1
"backpack, back pack, knapsack, packsack, rucksack, haversack",10,0.0010454100370407282,least_critical,2
"backpack, back pack, knapsack, packsack, rucksack, haversack",4,0.002789350748062136,least_critical,3
"bannister, banister, balustrade, balusters, handrail",23,0.12523783802986155,critical,1
"bannister, banister, balustrade, balusters, handrail",21,0.06409696102142337,critical,2
"bannister, banister, balustrade, balusters, handrail",17,0.05255422592163084,critical,3
"bannister, banister, balustrade, balusters, handrail",3,0.002125069499015808,least_critical,1
"bannister, banister, balustrade, balusters, handrail",4,0.003974826931953446,least_critical,2
"bannister, banister, balustrade, balusters, handrail",10,0.008531202673912053,least_critical,3
barbershop,23,0.13236649036407466,critical,1
barbershop,21,0.0655205285549163,critical,2
barbershop,22,0.05957769036293037,critical,3
barbershop,3,0.004065517783164996,least_critical,1
barbershop,6,0.006854640245437582,least_critical,2
barbershop,4,0.008110445141792322,least_critical,3
barn,23,0.11382393002510083,critical,1
barn,21,0.06103164076805112,critical,2
barn,17,0.05759944677352902,critical,3
barn,4,0.0008213222026824951,least_critical,1
barn,3,0.001537494659423877,least_critical,2
barn,13,0.0036805117130279674,least_critical,3
"barrel, cask",23,0.12950385928153985,critical,1
"barrel, cask",21,0.06625024557113646,critical,2
"barrel, cask",17,0.049902354478836064,critical,3
"barrel, cask",3,0.0001833885908126831,least_critical,1
"barrel, cask",4,0.0010062170028686257,least_critical,2
"barrel, cask",6,0.0035968637466430864,least_critical,3
basketball,23,0.12920915246009823,critical,1
basketball,22,0.07396411299705496,critical,2
basketball,21,0.06851811170578004,critical,3
basketball,13,0.0019213908910751254,least_critical,1
basketball,10,0.005033625364303629,least_critical,2
basketball,6,0.007040445804595952,least_critical,3
"bathtub, bathing tub, bath, tub",23,0.117927130460739,critical,1
"bathtub, bathing tub, bath, tub",21,0.05881962537765506,critical,2
"bathtub, bathing tub, bath, tub",17,0.055616022348403904,critical,3
"bathtub, bathing tub, bath, tub",3,0.0005108851194381425,least_critical,1
"bathtub, bathing tub, bath, tub",6,0.0021840852499008245,least_critical,2
"bathtub, bathing tub, bath, tub",10,0.005458709001541107,least_critical,3
"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",23,0.11019059300422673,critical,1
"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",21,0.05788328289985656,critical,2
"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",17,0.05779773235321051,critical,3
"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",4,0.003331614732742294,least_critical,1
"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",3,0.004974530935287436,least_critical,2
"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",13,0.007966669201850962,least_critical,3
"beacon, lighthouse, beacon light, pharos",23,0.12205946803092949,critical,1
"beacon, lighthouse, beacon light, pharos",22,0.06041168332099922,critical,2
"beacon, lighthouse, beacon light, pharos",17,0.057711217403411785,critical,3
"beacon, lighthouse, beacon light, pharos",4,0.0004522716999054155,least_critical,1
"beacon, lighthouse, beacon light, pharos",10,0.002861239910125768,least_critical,2
"beacon, lighthouse, beacon light, pharos",6,0.006610121726989715,least_critical,3
beaker,23,0.12889154553413396,critical,1
