class,layer,change_rate,type,rank
"dugong, Dugong dugon",7,0.008021422624588048,least_critical,3
Chihuahua,11,0.2800769007205963,critical,1
Chihuahua,10,0.05000128865242004,critical,2
Chihuahua,6,0.039831937551498386,critical,3
Chihuahua,8,-0.004442603588104221,least_critical,1
Chihuahua,1,-0.0010876023769378906,least_critical,2
Chihuahua,7,0.007532608509063676,least_critical,3
Yorkshire terrier,11,0.28251245141029346,critical,1
Yorkshire terrier,10,0.03914422154426578,critical,2
Yorkshire terrier,4,0.0388995212316513,critical,3
Yorkshire terrier,8,-0.007845292091369638,least_critical,1
Yorkshire terrier,1,0.003053886890411417,least_critical,2
Yorkshire terrier,7,0.006707886457443246,least_critical,3
golden retriever,11,0.28308393836021417,critical,1
golden retriever,10,0.04502688646316533,critical,2
golden retriever,6,0.04030997395515434,critical,3
golden retriever,8,-0.0070297968387603715,least_critical,1
golden retriever,1,-0.0030777102708816617,least_critical,2
golden retriever,7,0.007251247167587294,least_critical,3
Labrador retriever,11,0.28788246273994444,critical,1
Labrador retriever,10,0.04377170205116265,critical,2
Labrador retriever,9,0.040580276250839264,critical,3
Labrador retriever,1,-0.006735430359840422,least_critical,1
Labrador retriever,8,-0.004082211256027257,least_critical,2
Labrador retriever,3,0.008555512428283785,least_critical,3
"German shepherd, German shepherd dog, German police dog, alsatian",11,0.29249951958656306,critical,1
"German shepherd, German shepherd dog, German police dog, alsatian",10,0.054863491058349534,critical,2
"German shepherd, German shepherd dog, German police dog, alsatian",6,0.04257061064243317,critical,3
"German shepherd, German shepherd dog, German police dog, alsatian",1,-0.006247507333755509,least_critical,1
"German shepherd, German shepherd dog, German police dog, alsatian",8,-0.00408497214317316,least_critical,2
"German shepherd, German shepherd dog, German police dog, alsatian",3,0.006119701862335236,least_critical,3
standard poodle,11,0.28767900109291067,critical,1
standard poodle,9,0.04111272096633911,critical,2
standard poodle,10,0.03784305334091187,critical,3
standard poodle,8,-0.00875982761383054,least_critical,1
standard poodle,1,-0.007274108529090884,least_critical,2
standard poodle,7,0.010211795568466187,least_critical,3
"tabby, tabby cat",11,0.2784874606132508,critical,1
"tabby, tabby cat",10,0.039905295372009264,critical,2
"tabby, tabby cat",6,0.03908369421958924,critical,3
"tabby, tabby cat",8,-0.011870502233505165,least_critical,1
"tabby, tabby cat",1,0.003435537815094092,least_critical,2
"tabby, tabby cat",7,0.008350118398666284,least_critical,3
Persian cat,11,0.28230492472648616,critical,1
Persian cat,9,0.04036351680755612,critical,2
Persian cat,10,0.03652012467384336,critical,3
Persian cat,8,-0.011629784107208274,least_critical,1
Persian cat,1,0.00013989448547369054,least_critical,2
Persian cat,7,0.008229006528854388,least_critical,3
Egyptian cat,11,0.2784461224079131,critical,1
Egyptian cat,10,0.04426777362823486,critical,2
Egyptian cat,6,0.038844621181488015,critical,3
Egyptian cat,8,-0.01018316984176637,least_critical,1
Egyptian cat,1,0.0009096324443816917,least_critical,2
Egyptian cat,7,0.009066061973571737,least_critical,3
"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",11,0.2925912129878998,critical,1
"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",9,0.041716705560684186,critical,2
"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",6,0.040785961151123096,critical,3
"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",8,-0.007748171091079725,least_critical,1
"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",1,-0.0027339619398117354,least_critical,2
"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",3,0.00790506720542905,least_critical,3
"lion, king of beasts, Panthera leo",11,0.29135367631912235,critical,1
"lion, king of beasts, Panthera leo",10,0.043465093374252306,critical,2
"lion, king of beasts, Panthera leo",5,0.03680884540081031,critical,3
"lion, king of beasts, Panthera leo",8,-0.016088328361511195,least_critical,1
"lion, king of beasts, Panthera leo",1,-0.006435773968696545,least_critical,2
"lion, king of beasts, Panthera leo",3,0.006182566285133362,least_critical,3
"brown bear, bruin, Ursus arctos",11,0.2903072309494019,critical,1
"brown bear, bruin, Ursus arctos",10,0.04073975443840028,critical,2
"brown bear, bruin, Ursus arctos",9,0.038750487565994196,critical,3
"brown bear, bruin, Ursus arctos",1,-0.0050393682718277155,least_critical,1
"brown bear, bruin, Ursus arctos",8,-0.0033271491527556707,least_critical,2
"brown bear, bruin, Ursus arctos",3,0.007045720815658574,least_critical,3
"ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle",11,0.3010820078849793,critical,1
"ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle",9,0.047488672733306925,critical,2
"ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle",6,0.04687364816665651,critical,3
"ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle",8,-0.018247687816619895,least_critical,1
"ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle",1,0.0049477928876877075,least_critical,2
"ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle",3,0.011047929525375366,least_critical,3
fly,11,0.3183752584457399,critical,1
fly,9,0.046397668123245195,critical,2
fly,6,0.044756025075912476,critical,3
fly,8,-0.020725680589675832,least_critical,1
fly,1,0.007164951562881439,least_critical,2
fly,7,0.007365487813949523,least_critical,3
bee,11,0.2953538739681243,critical,1
bee,6,0.053166196346282946,critical,2
bee,9,0.04645189404487604,critical,3
bee,8,-0.010895383358001665,least_critical,1
bee,1,0.007006483078002945,least_critical,2
bee,3,0.008184404373168919,least_critical,3
"grasshopper, hopper",11,0.31034572124481197,critical,1
"grasshopper, hopper",6,0.04858734250068664,critical,2
"grasshopper, hopper",9,0.043345524072647024,critical,3
"grasshopper, hopper",8,-0.01240920424461367,least_critical,1
"grasshopper, hopper",1,-0.00014789342880250356,least_critical,2
"grasshopper, hopper",3,0.011803809404373145,least_critical,3
"walking stick, walkingstick, stick insect",11,0.29576572179794325,critical,1
"walking stick, walkingstick, stick insect",9,0.04246334075927727,critical,2
"walking stick, walkingstick, stick insect",6,0.04215041637420658,critical,3
"walking stick, walkingstick, stick insect",8,-0.01550650954246513,least_critical,1
"walking stick, walkingstick, stick insect",1,-0.002490385770797743,least_critical,2
"walking stick, walkingstick, stick insect",3,0.017403693795204234,least_critical,3
"cockroach, roach",11,0.32000259876251225,critical,1
"cockroach, roach",9,0.04305309653282163,critical,2
"cockroach, roach",4,0.04062286496162415,critical,3
"cockroach, roach",8,-0.012489675283431922,least_critical,1
"cockroach, roach",1,0.0013641095161437966,least_critical,2
"cockroach, roach",3,0.011899572610855114,least_critical,3
"mantis, mantid",11,0.30239863395690914,critical,1
"mantis, mantid",6,0.04768954515457158,critical,2
"mantis, mantid",9,0.043202383518219034,critical,3
"mantis, mantid",8,-0.01569127440452578,least_critical,1
"mantis, mantid",1,-0.0003286707401276012,least_critical,2
"mantis, mantid",7,0.011899536848068215,least_critical,3
"dragonfly, darning needle, devil's darning needle, sewing needle, snake feeder, snake doctor, mosquito hawk, skeeter hawk",11,0.3058921921253204,critical,1
"dragonfly, darning needle, devil's darning needle, sewing needle, snake feeder, snake doctor, mosquito hawk, skeeter hawk",6,0.04761463880538941,critical,2
"dragonfly, darning needle, devil's darning needle, sewing needle, snake feeder, snake doctor, mosquito hawk, skeeter hawk",9,0.04523039460182188,critical,3
"dragonfly, darning needle, devil's darning needle, sewing needle, snake feeder, snake doctor, mosquito hawk, skeeter hawk",8,-0.01636872768402098,least_critical,1
"dragonfly, darning needle, devil's darning needle, sewing needle, snake feeder, snake doctor, mosquito hawk, skeeter hawk",1,0.0020270371437072776,least_critical,2
"dragonfly, darning needle, devil's darning needle, sewing needle, snake feeder, snake doctor, mosquito hawk, skeeter hawk",3,0.011972073912620562,least_critical,3
"monarch, monarch butterfly, milkweed butterfly, Danaus plexippus",11,0.28443741202354444,critical,1
"monarch, monarch butterfly, milkweed butterfly, Danaus plexippus",10,0.05225441336631775,critical,2
"monarch, monarch butterfly, milkweed butterfly, Danaus plexippus",6,0.05076440334320065,critical,3
"monarch, monarch butterfly, milkweed butterfly, Danaus plexippus",8,-0.00813660740852351,least_critical,1
"monarch, monarch butterfly, milkweed butterfly, Danaus plexippus",1,0.005809701681137092,least_critical,2
"monarch, monarch butterfly, milkweed butterfly, Danaus plexippus",3,0.007832930088043255,least_critical,3
"sulphur butterfly, sulfur butterfly",11,0.2869319295883178,critical,1
"sulphur butterfly, sulfur butterfly",6,0.04924501657485958,critical,2
"sulphur butterfly, sulfur butterfly",9,0.043069930076599094,critical,3
"sulphur butterfly, sulfur butterfly",8,-0.010552390813827528,least_critical,1
"sulphur butterfly, sulfur butterfly",1,0.0032651460170745605,least_critical,2
"sulphur butterfly, sulfur butterfly",3,0.011048631072044346,least_critical,3
"sea cucumber, holothurian",11,0.29464884161949156,critical,1
"sea cucumber, holothurian",4,0.040460878610610984,critical,2
"sea cucumber, holothurian",9,0.03902884602546686,critical,3
"sea cucumber, holothurian",8,-0.009453639984130846,least_critical,1
"sea cucumber, holothurian",1,0.00023734569549560547,least_critical,2
"sea cucumber, holothurian",3,0.013401383161544822,least_critical,3
"guinea pig, Cavia cobaya",11,0.3002907466888428,critical,1
"guinea pig, Cavia cobaya",10,0.04492706418037418,critical,2
"guinea pig, Cavia cobaya",9,0.039531586170196475,critical,3
"guinea pig, Cavia cobaya",8,-0.010963884592056217,least_critical,1
"guinea pig, Cavia cobaya",1,0.00217318117618559,least_critical,2
"guinea pig, Cavia cobaya",3,0.010073471069335982,least_critical,3
"hog, pig, grunter, squealer, Sus scrofa",11,0.28486605048179614,critical,1
"hog, pig, grunter, squealer, Sus scrofa",9,0.03891829133033753,critical,2
"hog, pig, grunter, squealer, Sus scrofa",6,0.037653298377990696,critical,3
"hog, pig, grunter, squealer, Sus scrofa",8,-0.007035086154937753,least_critical,1
"hog, pig, grunter, squealer, Sus scrofa",1,-0.005368196368217504,least_critical,2
"hog, pig, grunter, squealer, Sus scrofa",3,0.008722836971282955,least_critical,3
ox,11,0.3016744101047515,critical,1
ox,10,0.048628350496292105,critical,2
ox,5,0.044596434831619236,critical,3
ox,1,-0.013106786608695964,least_critical,1
ox,8,-0.007660886049270621,least_critical,2
ox,3,0.00816331148147581,least_critical,3
bison,11,0.29180994987487796,critical,1
bison,5,0.04143584132194522,critical,2
bison,9,0.04048024415969853,critical,3
bison,1,-0.010086773037910446,least_critical,1
bison,8,-0.0006032443046569691,least_critical,2
bison,3,0.006800306439399717,least_critical,3
"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",11,0.2938247454166413,critical,1
"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",10,0.04326460838317869,critical,2
"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",9,0.04041814565658575,critical,3
"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",1,-0.006452994346618668,least_critical,1
"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",8,-0.002852528095245388,least_critical,2
"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",3,0.008887692093849153,least_critical,3
gazelle,11,0.29887860655784604,critical,1
gazelle,10,0.04807490825653071,critical,2
gazelle,9,0.04123494386672977,critical,3
gazelle,1,-0.015215714573860173,least_critical,1
gazelle,8,-0.004762529134750393,least_critical,2
gazelle,3,0.007394702434539768,least_critical,3
"Arabian camel, dromedary, Camelus dromedarius",11,0.2931563580036164,critical,1
"Arabian camel, dromedary, Camelus dromedarius",10,0.04405362248420708,critical,2
"Arabian camel, dromedary, Camelus dromedarius",9,0.042806682586669975,critical,3
"Arabian camel, dromedary, Camelus dromedarius",1,-0.014545199275016796,least_critical,1
"Arabian camel, dromedary, Camelus dromedarius",8,-0.005895186662673968,least_critical,2
"Arabian camel, dromedary, Camelus dromedarius",3,0.011429610252380318,least_critical,3
"orangutan, orang, orangutang, Pongo pygmaeus",11,0.27339266300201426,critical,1
"orangutan, orang, orangutang, Pongo pygmaeus",9,0.04395461082458496,critical,2
"orangutan, orang, orangutang, Pongo pygmaeus",10,0.04177306056022645,critical,3
"orangutan, orang, orangutang, Pongo pygmaeus",1,-0.00969289302825932,least_critical,1
"orangutan, orang, orangutang, Pongo pygmaeus",8,-0.004024765491485671,least_critical,2
"orangutan, orang, orangutang, Pongo pygmaeus",3,0.00978133261203773,least_critical,3
"chimpanzee, chimp, Pan troglodytes",11,0.276700382232666,critical,1
"chimpanzee, chimp, Pan troglodytes",9,0.04502480864524849,critical,2
"chimpanzee, chimp, Pan troglodytes",10,0.04083896040916435,critical,3
"chimpanzee, chimp, Pan troglodytes",1,-0.01184650003910065,least_critical,1
"chimpanzee, chimp, Pan troglodytes",8,-0.0066427361965180065,least_critical,2
"chimpanzee, chimp, Pan troglodytes",7,0.004870846271514906,least_critical,3
baboon,11,0.28518992066383364,critical,1
baboon,9,0.04152425408363336,critical,2
baboon,6,0.038819699287414466,critical,3
baboon,1,-0.009430664181709292,least_critical,1
baboon,8,-0.0047225725650786865,least_critical,2
baboon,3,0.010454334020614575,least_critical,3
"African elephant, Loxodonta africana",11,0.283343404531479,critical,1
"African elephant, Loxodonta africana",10,0.04865596652030946,critical,2
"African elephant, Loxodonta africana",5,0.04637730658054351,critical,3
"African elephant, Loxodonta africana",1,-0.01057374775409703,least_critical,1
"African elephant, Loxodonta africana",8,-0.007355662584304756,least_critical,2
"African elephant, Loxodonta africana",3,0.0039296746253967285,least_critical,3
"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",11,0.2854791367053985,critical,1
"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",9,0.041699900627136244,critical,2
"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",10,0.03890967488288888,critical,3
"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",1,-0.007987235784530644,least_critical,1
"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",8,0.0015841066837309903,least_critical,2
"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",3,0.010091288089752126,least_critical,3
abacus,11,0.3152452719211577,critical,1
abacus,9,0.041475478410720856,critical,2
abacus,6,0.03447613835334773,critical,3
abacus,8,-0.01550664424896242,least_critical,1
abacus,1,0.003195586204528811,least_critical,2
abacus,7,0.015189491510391284,least_critical,3
"academic gown, academic robe, judge's robe",11,0.315185296535492,critical,1
"academic gown, academic robe, judge's robe",10,0.0602464520931244,critical,2
"academic gown, academic robe, judge's robe",9,0.03368053078651434,critical,3
"academic gown, academic robe, judge's robe",8,-0.013659210205078098,least_critical,1
"academic gown, academic robe, judge's robe",1,-0.0027815192937851174,least_critical,2
"academic gown, academic robe, judge's robe",3,0.006635634899139431,least_critical,3
altar,11,0.30947355747222904,critical,1
altar,10,0.04818061709403998,critical,2
altar,5,0.03946879982948304,critical,3
altar,8,-0.012021139860153185,least_critical,1
altar,1,0.001460095047950749,least_critical,2
altar,3,0.010941721200943,least_critical,3
apron,11,0.29574902415275584,critical,1
apron,9,0.04275631427764892,critical,2
apron,6,0.040936406254768465,critical,3
apron,8,-0.012452845573425297,least_critical,1
apron,1,-0.0003267318010330422,least_critical,2
apron,7,0.018517681360244675,least_critical,3
"backpack, back pack, knapsack, packsack, rucksack, haversack",11,0.2995656836032866,critical,1
"backpack, back pack, knapsack, packsack, rucksack, haversack",6,0.0387237107753754,critical,2
"backpack, back pack, knapsack, packsack, rucksack, haversack",9,0.03825552105903629,critical,3
"backpack, back pack, knapsack, packsack, rucksack, haversack",8,-0.01064820170402525,least_critical,1
"backpack, back pack, knapsack, packsack, rucksack, haversack",1,0.00042573869228362815,least_critical,2
"backpack, back pack, knapsack, packsack, rucksack, haversack",3,0.017124199867248557,least_critical,3
"bannister, banister, balustrade, balusters, handrail",11,0.2911627280712128,critical,1
"bannister, banister, balustrade, balusters, handrail",6,0.03788897991180418,critical,2
"bannister, banister, balustrade, balusters, handrail",5,0.03520425558090212,critical,3
"bannister, banister, balustrade, balusters, handrail",8,-0.013084645271301265,least_critical,1
"bannister, banister, balustrade, balusters, handrail",1,-0.004375299215316764,least_critical,2
"bannister, banister, balustrade, balusters, handrail",3,0.018974323272705096,least_critical,3
barbershop,11,0.3082635962963104,critical,1
barbershop,10,0.0410672378540039,critical,2
barbershop,9,0.03967770695686346,critical,3
barbershop,8,-0.008158515691757184,least_critical,1
barbershop,1,-0.006113576889038075,least_critical,2
barbershop,7,0.014635688066482522,least_critical,3
barn,11,0.2930468392372132,critical,1
barn,6,0.04296496987342835,critical,2
barn,5,0.04154934525489817,critical,3
barn,1,-0.009530037641525269,least_critical,1
barn,8,-0.00781725645065312,least_critical,2
barn,3,0.010764393806457495,least_critical,3
"barrel, cask",11,0.3112751495838165,critical,1
"barrel, cask",6,0.040362383723258954,critical,2
"barrel, cask",9,0.036769866943359375,critical,3
"barrel, cask",8,-0.009830741882324245,least_critical,1
"barrel, cask",1,0.001978642940521247,least_critical,2
"barrel, cask",3,0.015043332576751722,least_critical,3
basketball,11,0.3470132052898407,critical,1
basketball,10,0.06832483291625968,critical,2
basketball,9,0.046316752433776864,critical,3
basketball,1,-0.021321451663970925,least_critical,1
basketball,8,-0.01263495802879333,least_critical,2
basketball,7,0.010539357066154498,least_critical,3
"bathtub, bathing tub, bath, tub",11,0.2900375890731811,critical,1
"bathtub, bathing tub, bath, tub",10,0.041531010866165174,critical,2
"bathtub, bathing tub, bath, tub",6,0.04103110074996941,critical,3
"bathtub, bathing tub, bath, tub",8,-0.01587791919708259,least_critical,1
"bathtub, bathing tub, bath, tub",1,-0.0021688556671142223,least_critical,2
"bathtub, bathing tub, bath, tub",7,0.015856852531433208,least_critical,3
"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",11,0.3220812571048737,critical,1
"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",10,0.0466330099105835,critical,2
"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",9,0.03829424619674682,critical,3
"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",1,-0.0077342361211776844,least_critical,1
"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",8,-0.0028375971317290416,least_critical,2
"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",3,0.014060650467872637,least_critical,3
"beacon, lighthouse, beacon light, pharos",11,0.30879010319709765,critical,1
"beacon, lighthouse, beacon light, pharos",10,0.0488562619686127,critical,2
"beacon, lighthouse, beacon light, pharos",6,0.046675090789794926,critical,3
"beacon, lighthouse, beacon light, pharos",8,-0.010867601633071877,least_critical,1
"beacon, lighthouse, beacon light, pharos",1,-0.009494309425354008,least_critical,2
