Image,True_WNID,True_Label,layer_0,layer_1,layer_2,layer_3,layer_4,layer_5,layer_6,layer_7,layer_8,layer_9,layer_10,layer_11
Image_17,n01443537,"goldfish, Carassius auratus",8.493476867675781,8.308560371398926,8.746476173400879,9.524300575256348,8.777714729309082,8.133289337158203,7.151864051818848,6.457831859588623,3.5862114429473877,1.5446124076843262,0.01195817906409502,0.0
Image_18,n01443537,"goldfish, Carassius auratus",8.404654502868652,8.006989479064941,8.384259223937988,9.07374095916748,8.339111328125,7.261284351348877,6.829951763153076,6.231465816497803,4.149435043334961,0.3337058126926422,0.010959201492369175,0.0
Image_19,n01443537,"goldfish, Carassius auratus",8.090601921081543,7.513972282409668,7.789369583129883,8.283170700073242,7.860096454620361,7.330123424530029,6.7153544425964355,5.526277542114258,2.4623849391937256,1.352371335029602,0.3685579001903534,0.0
Image_20,n01443537,"goldfish, Carassius auratus",8.171841621398926,8.037009239196777,8.103458404541016,8.839073181152344,8.379287719726562,7.009085178375244,6.288094520568848,5.998232364654541,3.085759162902832,1.3605340719223022,0.5515544414520264,0.0
Image_21,n01443537,"goldfish, Carassius auratus",8.014955520629883,7.545287609100342,7.844221591949463,8.509498596191406,8.036147117614746,6.936446189880371,6.399453163146973,5.245131492614746,4.025567054748535,3.194610357284546,0.04081059247255325,0.0
Image_22,n01443537,"goldfish, Carassius auratus",6.975032806396484,6.4380598068237305,6.951498031616211,7.015536785125732,6.869903564453125,6.670352458953857,5.794837951660156,4.285934925079346,2.259523868560791,1.6623517274856567,0.25081461668014526,0.0
Image_23,n01443537,"goldfish, Carassius auratus",5.7665205001831055,5.212601661682129,4.753013610839844,4.508904933929443,3.833486318588257,3.112182140350342,2.902066707611084,2.6644787788391113,2.309298276901245,2.6709420680999756,0.7290627956390381,0.0
Image_24,n01443537,"goldfish, Carassius auratus",6.082564353942871,6.212597370147705,5.313413619995117,5.711042404174805,5.7419114112854,5.639708995819092,4.805801868438721,4.041306018829346,3.2824673652648926,1.5018181800842285,0.23719798028469086,0.0
Image_25,n01443537,"goldfish, Carassius auratus",8.258720397949219,8.044527053833008,8.32729721069336,9.080889701843262,8.509242057800293,7.227444648742676,6.891602993011475,5.925416946411133,4.350758075714111,0.6541187763214111,0.05432022362947464,0.0
Image_26,n01443537,"goldfish, Carassius auratus",8.26765251159668,7.172648906707764,6.883260250091553,7.51118278503418,6.06175422668457,5.241477012634277,5.09444522857666,4.746976852416992,3.3511362075805664,1.2099307775497437,0.27171725034713745,0.0
Image_27,n01443537,"goldfish, Carassius auratus",8.449115753173828,7.575644493103027,7.13560152053833,8.004852294921875,6.6722869873046875,5.960304260253906,5.066992282867432,5.530195713043213,5.642258644104004,5.279374599456787,0.5771830081939697,0.0
Image_28,n01443537,"goldfish, Carassius auratus",6.712681770324707,5.831128120422363,5.399774551391602,6.238511562347412,5.6669721603393555,4.888466835021973,4.172021865844727,3.7485690116882324,2.2868337631225586,0.3683727979660034,0.19964176416397095,0.0
Image_29,n01443537,"goldfish, Carassius auratus",8.51070499420166,8.401263236999512,8.611042022705078,9.487512588500977,8.874326705932617,7.678097248077393,7.269804954528809,6.103044509887695,4.677974224090576,3.7314412593841553,0.026089679449796677,0.0
Image_30,n01443537,"goldfish, Carassius auratus",8.35039234161377,8.301426887512207,8.605915069580078,9.202425003051758,8.463281631469727,7.735446929931641,7.092195510864258,5.901206970214844,4.929961681365967,2.2796452045440674,0.0778205469250679,0.0
Image_31,n01443537,"goldfish, Carassius auratus",8.294205665588379,8.113585472106934,8.584826469421387,9.114632606506348,8.589218139648438,7.647031784057617,7.113229751586914,5.804592609405518,3.55289626121521,1.16643226146698,0.012351034209132195,0.0
Image_32,n01443537,"goldfish, Carassius auratus",8.018089294433594,7.900711536407471,8.117645263671875,8.714057922363281,8.489821434020996,7.751813888549805,6.994534969329834,6.020892143249512,4.891473293304443,1.0290809869766235,0.0834604948759079,0.0
Image_33,n01443537,"goldfish, Carassius auratus",9.234262466430664,8.13918685913086,8.275437355041504,8.837377548217773,8.026900291442871,6.915952682495117,6.103867053985596,5.682805061340332,1.2098711729049683,0.043449193239212036,0.007568906527012587,0.0
Image_34,n01443537,"goldfish, Carassius auratus",6.163658142089844,6.333490371704102,6.582403659820557,6.845569610595703,5.760410308837891,4.88051700592041,3.9430558681488037,2.8789734840393066,0.7926256060600281,1.2391966581344604,0.40038439631462097,0.0
Image_35,n01443537,"goldfish, Carassius auratus",8.651815414428711,8.60694408416748,8.776118278503418,9.40602970123291,9.052990913391113,8.240104675292969,7.077066421508789,6.018763542175293,3.9614899158477783,1.9426097869873047,0.1627521961927414,0.0
Image_36,n01443537,"goldfish, Carassius auratus",7.9433183670043945,7.219204425811768,6.815598011016846,7.918359279632568,7.614223003387451,6.998953819274902,6.584508419036865,6.003130912780762,3.1829633712768555,1.1990190744400024,1.093523621559143,0.0
Image_37,n01443537,"goldfish, Carassius auratus",8.85880184173584,8.357365608215332,8.58382797241211,9.190305709838867,8.503387451171875,7.893556594848633,7.756902694702148,7.336050510406494,4.7357258796691895,1.1903375387191772,0.012531349435448647,0.0
Image_38,n01443537,"goldfish, Carassius auratus",5.873963356018066,5.665999889373779,5.0800580978393555,5.218328952789307,4.087498664855957,4.460935115814209,4.4904351234436035,3.850358724594116,2.947705030441284,1.449512004852295,0.31251633167266846,0.0
Image_39,n01443537,"goldfish, Carassius auratus",6.917613983154297,5.920541286468506,6.301948070526123,6.480096817016602,5.903754234313965,5.6270599365234375,4.9587321281433105,4.2387285232543945,3.3370089530944824,1.9776105880737305,0.19532637298107147,0.0
Image_40,n01443537,"goldfish, Carassius auratus",8.10527229309082,7.661509037017822,8.20351505279541,8.979401588439941,8.256255149841309,7.331738471984863,6.753058910369873,5.8285932540893555,4.232881546020508,1.6665921211242676,0.09111160039901733,0.0
Image_41,n01443537,"goldfish, Carassius auratus",7.743354797363281,6.296570777893066,6.019886493682861,6.9460344314575195,6.543359756469727,6.107595443725586,5.752872943878174,5.267524719238281,3.5534026622772217,0.7782060503959656,0.20380748808383942,0.0
Image_42,n01443537,"goldfish, Carassius auratus",6.7019429206848145,6.03346061706543,5.761329650878906,6.023527145385742,4.929547309875488,4.338268280029297,3.517029047012329,3.102797508239746,2.977172374725342,2.0781023502349854,0.36869749426841736,0.0
Image_43,n01443537,"goldfish, Carassius auratus",8.560628890991211,8.210737228393555,8.44025707244873,8.903051376342773,8.441791534423828,7.381511688232422,6.853700160980225,6.042863845825195,4.456669330596924,0.9351932406425476,0.001179089886136353,0.0
Image_44,n01443537,"goldfish, Carassius auratus",7.963230133056641,7.436539649963379,7.794149398803711,8.449716567993164,8.199332237243652,6.654426097869873,5.499295711517334,4.10105562210083,1.2038331031799316,0.21689186990261078,0.015645818784832954,0.0
Image_45,n01443537,"goldfish, Carassius auratus",8.752548217773438,8.415862083435059,8.469149589538574,8.865700721740723,8.246665000915527,7.01238489151001,5.80975341796875,4.426820278167725,1.9278721809387207,0.13741210103034973,0.0014737241435796022,0.0
Image_46,n01443537,"goldfish, Carassius auratus",8.316545486450195,7.895642280578613,8.44659423828125,9.187488555908203,8.464088439941406,7.697626113891602,8.00715446472168,7.0922441482543945,5.4235005378723145,4.0243425369262695,0.023928700014948845,0.0
Image_47,n01443537,"goldfish, Carassius auratus",6.258069038391113,5.114245414733887,4.548588752746582,4.882784366607666,5.054238796234131,3.982044219970703,3.420793056488037,3.630939483642578,2.3754148483276367,1.5109871625900269,0.7699472904205322,0.0
Image_48,n01443537,"goldfish, Carassius auratus",8.647965431213379,8.449697494506836,8.724188804626465,9.429438591003418,8.66706371307373,7.706686019897461,7.206661224365234,6.784223556518555,4.318848133087158,0.7807499766349792,0.015111548826098442,0.0
Image_49,n01443537,"goldfish, Carassius auratus",7.438358306884766,7.690297603607178,8.113752365112305,8.751287460327148,7.890473365783691,7.236172676086426,6.580710411071777,5.64844274520874,4.701107025146484,1.7897560596466064,0.9008875489234924,0.0
Image_50,n01443537,"goldfish, Carassius auratus",8.428563117980957,8.149511337280273,8.415247917175293,9.134228706359863,8.393418312072754,7.543038845062256,7.1092424392700195,5.8822340965271,4.462662220001221,2.0556726455688477,0.0022802376188337803,0.0
Image_51,n01629819,"European fire salamander, Salamandra salamandra",7.079426288604736,7.743191242218018,6.239019393920898,6.547868251800537,5.906869411468506,5.261228084564209,4.139264106750488,3.78818941116333,1.7235137224197388,0.007718218490481377,0.00041799052269198,0.0
Image_52,n01629819,"European fire salamander, Salamandra salamandra",7.3946614265441895,8.607442855834961,6.941023349761963,7.310808181762695,6.226555824279785,5.89146089553833,4.535269260406494,3.5931925773620605,1.8384157419204712,0.05370410531759262,0.016810450702905655,0.0
Image_53,n01629819,"European fire salamander, Salamandra salamandra",4.831277847290039,5.249921798706055,5.725662708282471,5.658879280090332,5.329723358154297,5.6002278327941895,4.772731304168701,3.7273752689361572,2.3761415481567383,1.1453461647033691,0.3384450674057007,0.0
Image_54,n01629819,"European fire salamander, Salamandra salamandra",6.871638774871826,7.3788065910339355,6.05597448348999,6.579147815704346,5.961398124694824,5.318138599395752,4.23364782333374,3.6722142696380615,2.915010929107666,0.16373588144779205,0.0007722399896010756,0.0
Image_55,n01629819,"European fire salamander, Salamandra salamandra",6.578052043914795,7.269476890563965,5.987979412078857,6.357859134674072,5.548859119415283,5.092084884643555,4.321732521057129,4.119041442871094,3.162055492401123,0.7929876446723938,0.24073514342308044,0.0
Image_56,n01629819,"European fire salamander, Salamandra salamandra",7.010105133056641,7.934195041656494,6.6923980712890625,6.934274196624756,5.961738586425781,5.574679851531982,4.638297080993652,3.590911388397217,2.4952733516693115,0.20511659979820251,0.014476634562015533,0.0
Image_57,n01629819,"European fire salamander, Salamandra salamandra",5.643388271331787,4.98921537399292,4.33787202835083,4.263253688812256,3.5490641593933105,3.2150046825408936,2.405792236328125,1.7233352661132812,1.5937296152114868,1.9002516269683838,0.6178622841835022,0.0
Image_58,n01629819,"European fire salamander, Salamandra salamandra",7.412333965301514,7.414857387542725,6.1479339599609375,6.47996187210083,5.573846817016602,5.322943687438965,3.9198856353759766,3.22851824760437,0.9240605235099792,0.0025153106544166803,3.33180673806055e-06,0.0
Image_59,n01629819,"European fire salamander, Salamandra salamandra",7.580259799957275,7.757445335388184,6.342459201812744,6.681154727935791,5.670802116394043,5.411583423614502,4.036374092102051,3.5764849185943604,2.5222837924957275,0.6464725136756897,0.011073093861341476,0.0
Image_60,n01629819,"European fire salamander, Salamandra salamandra",6.166528224945068,5.452993392944336,5.448085784912109,5.635138988494873,4.774991035461426,4.995992660522461,4.9333295822143555,4.06898307800293,3.205476760864258,1.515021800994873,0.5297358632087708,0.0
Image_61,n01629819,"European fire salamander, Salamandra salamandra",6.685083866119385,7.445740222930908,6.160118103027344,6.440236568450928,5.453190326690674,4.797377586364746,3.6245312690734863,2.4693870544433594,1.0895187854766846,0.06274671852588654,0.0069852713495492935,0.0
Image_62,n01629819,"European fire salamander, Salamandra salamandra",7.100393295288086,7.538020610809326,6.106729030609131,6.555313587188721,5.693790435791016,5.27234411239624,3.9511778354644775,3.0936782360076904,1.1301206350326538,0.00847119651734829,1.628862628422212e-05,0.0
Image_63,n01629819,"European fire salamander, Salamandra salamandra",6.948277473449707,7.759528636932373,6.6569366455078125,6.937570095062256,5.9114603996276855,5.785086154937744,5.0841145515441895,5.048995018005371,4.61554479598999,2.8116817474365234,1.113500714302063,0.0
Image_64,n01629819,"European fire salamander, Salamandra salamandra",7.589605808258057,7.67734432220459,6.355218410491943,6.6818928718566895,5.769969463348389,5.759284496307373,4.455915451049805,4.446384429931641,4.254931926727295,1.0587058067321777,0.005935116205364466,0.0
Image_65,n01629819,"European fire salamander, Salamandra salamandra",7.546488285064697,7.572443962097168,6.084779262542725,6.534531593322754,5.440256595611572,5.6241135597229,4.22764778137207,3.5756919384002686,2.4260358810424805,0.01863306760787964,0.00014382605149876326,0.0
Image_66,n01629819,"European fire salamander, Salamandra salamandra",7.262536525726318,7.996376037597656,6.593260765075684,7.195087432861328,5.962088108062744,5.696532726287842,4.413012981414795,3.6082141399383545,1.2432903051376343,0.0010796311544254422,4.8012807383202016e-05,0.0
Image_67,n01629819,"European fire salamander, Salamandra salamandra",6.986626148223877,7.6010661125183105,6.28707218170166,6.736215591430664,5.6556901931762695,5.498430252075195,4.494544982910156,3.4427430629730225,3.1744444370269775,1.0993971824645996,0.018348734825849533,0.0
Image_68,n01629819,"European fire salamander, Salamandra salamandra",7.6977949142456055,7.398612976074219,6.225235462188721,6.467739582061768,5.732339859008789,5.2258381843566895,4.325128078460693,3.586486339569092,1.8819812536239624,0.3359904885292053,0.14506639540195465,0.0
Image_69,n01629819,"European fire salamander, Salamandra salamandra",6.823495388031006,6.017330169677734,5.253016948699951,5.686075687408447,4.857655048370361,4.331198215484619,3.436199903488159,3.209954023361206,2.5828804969787598,0.7897620797157288,0.0778014212846756,0.0
Image_70,n01629819,"European fire salamander, Salamandra salamandra",7.825893402099609,7.080057621002197,5.999770641326904,6.70251989364624,5.86342191696167,5.315664768218994,4.030529975891113,3.476346969604492,1.863023281097412,0.05763757973909378,0.002120053628459573,0.0
Image_71,n01629819,"European fire salamander, Salamandra salamandra",6.977599143981934,6.592533111572266,5.91794490814209,6.628152370452881,5.779528617858887,5.309288024902344,4.56289529800415,3.7353272438049316,2.4092249870300293,0.061780162155628204,0.0010101251536980271,0.0
Image_72,n01629819,"European fire salamander, Salamandra salamandra",7.188465118408203,7.325950622558594,6.1056904792785645,6.545846939086914,5.624449729919434,5.280428886413574,3.924025058746338,3.303741693496704,1.874777913093567,0.020504197105765343,0.00013377984578255564,0.0
Image_73,n01629819,"European fire salamander, Salamandra salamandra",7.358578681945801,7.657603740692139,6.695867538452148,7.414340972900391,6.598072052001953,6.162933349609375,4.888377666473389,4.6937575340271,3.098142385482788,0.11477033793926239,0.002899809507653117,0.0
Image_74,n01629819,"European fire salamander, Salamandra salamandra",6.145802974700928,5.799127578735352,5.4436750411987305,5.40230655670166,4.5342698097229,4.650764465332031,4.441908359527588,3.3249917030334473,2.270242691040039,1.4923328161239624,0.3658416271209717,0.0
Image_75,n01629819,"European fire salamander, Salamandra salamandra",6.661993503570557,7.304145336151123,6.334597587585449,6.746593952178955,5.972098350524902,5.22707986831665,4.248124122619629,3.475041151046753,2.8895256519317627,1.3507038354873657,0.18608371913433075,0.0
Image_76,n01629819,"European fire salamander, Salamandra salamandra",3.97727632522583,3.319835662841797,3.396634101867676,3.3792943954467773,3.446805238723755,3.7206227779388428,3.0418143272399902,2.203258514404297,1.7704766988754272,0.6817302703857422,0.7054297924041748,0.0
Image_77,n01629819,"European fire salamander, Salamandra salamandra",7.485854148864746,7.20845365524292,5.963107585906982,6.548732757568359,5.427481174468994,5.013733863830566,3.3447446823120117,2.0821728706359863,0.39865821599960327,0.004389848560094833,2.970180139527656e-05,0.0
Image_78,n01629819,"European fire salamander, Salamandra salamandra",6.9525933265686035,7.941079616546631,6.672727108001709,7.01411247253418,5.837284564971924,5.670675277709961,4.794346332550049,4.246558666229248,2.0422451496124268,0.01993544027209282,0.001047371537424624,0.0
Image_79,n01629819,"European fire salamander, Salamandra salamandra",7.126159191131592,7.042321681976318,5.9578752517700195,6.350050449371338,5.473058700561523,5.2230916023254395,4.171633720397949,3.7092578411102295,2.594359874725342,0.1859941929578781,0.0005972604267299175,0.0
Image_80,n01629819,"European fire salamander, Salamandra salamandra",6.865619659423828,7.769411563873291,6.442634582519531,6.704395771026611,5.6503987312316895,5.410236358642578,4.111053943634033,3.5410380363464355,2.176445960998535,0.2185884267091751,0.03372303396463394,0.0
Image_81,n01629819,"European fire salamander, Salamandra salamandra",7.36812162399292,6.639614582061768,6.053711891174316,6.753743648529053,5.634122848510742,5.011397838592529,4.053933143615723,3.5162906646728516,2.294489622116089,0.3150671124458313,0.014219898730516434,0.0
Image_82,n01629819,"European fire salamander, Salamandra salamandra",7.644652843475342,7.232959747314453,6.262226581573486,7.159496784210205,6.295612812042236,5.928110599517822,4.935378074645996,4.6479692459106445,3.167039155960083,0.7197180986404419,0.039430685341358185,0.0
Image_83,n01629819,"European fire salamander, Salamandra salamandra",9.975107192993164,9.229461669921875,6.942434310913086,6.1633710861206055,5.784543991088867,5.95206880569458,5.484255313873291,5.225492477416992,3.429417848587036,0.9993614554405212,1.2256513833999634,0.0
Image_84,n01629819,"European fire salamander, Salamandra salamandra",6.16056489944458,6.0974202156066895,5.315507411956787,5.347001075744629,4.721337795257568,4.107238292694092,3.4021120071411133,2.307903289794922,2.026662588119507,0.5281248688697815,0.2152124047279358,0.0
Image_85,n01629819,"European fire salamander, Salamandra salamandra",6.9391255378723145,7.309696197509766,6.230199337005615,6.794553279876709,5.900940418243408,5.514942169189453,4.299800395965576,3.698004722595215,1.7921571731567383,0.1429760605096817,0.015936976298689842,0.0
Image_86,n01629819,"European fire salamander, Salamandra salamandra",7.374255657196045,7.498606204986572,6.234586238861084,6.7557148933410645,6.135050296783447,5.849775791168213,4.735453128814697,4.405546188354492,3.913874387741089,0.24644851684570312,0.00110909016802907,0.0
Image_87,n01629819,"European fire salamander, Salamandra salamandra",6.859368801116943,7.487441539764404,6.269205093383789,6.577995300292969,5.779858589172363,5.267810821533203,4.084335803985596,3.0503485202789307,2.3395068645477295,0.27431929111480713,0.012504535727202892,0.0
Image_88,n01629819,"European fire salamander, Salamandra salamandra",7.162355899810791,7.629967212677002,6.21959924697876,6.89199161529541,5.824557781219482,5.2949347496032715,4.018025875091553,3.9365692138671875,2.8060996532440186,0.5139622092247009,0.03185232728719711,0.0
Image_89,n01629819,"European fire salamander, Salamandra salamandra",6.894625663757324,7.085933208465576,6.2049479484558105,6.6700897216796875,5.582165718078613,5.429732322692871,4.0613508224487305,3.103098154067993,1.9323352575302124,0.19157855212688446,0.014937883242964745,0.0
Image_90,n01629819,"European fire salamander, Salamandra salamandra",7.388660907745361,7.353638648986816,6.178437232971191,6.647339344024658,5.442291259765625,5.006494522094727,3.8381717205047607,2.833193302154541,1.5643788576126099,0.07718959450721741,0.0034585949033498764,0.0
Image_91,n01629819,"European fire salamander, Salamandra salamandra",5.269368648529053,4.182890892028809,5.664674758911133,5.100200653076172,4.327548980712891,4.747744560241699,4.461620807647705,4.009927272796631,2.0465455055236816,1.1017063856124878,0.10177914053201675,0.0
Image_92,n01629819,"European fire salamander, Salamandra salamandra",7.077416896820068,7.568916320800781,6.282342433929443,6.777358055114746,6.006156921386719,5.64999532699585,4.570102691650391,4.226701736450195,3.041447639465332,0.491908997297287,0.004519353620707989,0.0
Image_93,n01629819,"European fire salamander, Salamandra salamandra",7.325183391571045,6.9297709465026855,6.230338096618652,6.453909397125244,5.817605972290039,5.482599258422852,4.784205913543701,3.959721088409424,3.339398145675659,0.41802459955215454,0.31736186146736145,0.0
Image_94,n01629819,"European fire salamander, Salamandra salamandra",7.028637409210205,6.798880577087402,5.711545467376709,6.181058406829834,5.091986179351807,4.706757068634033,3.503408670425415,2.6524269580841064,1.8222414255142212,0.17988280951976776,0.0059229712933301926,0.0
Image_95,n01629819,"European fire salamander, Salamandra salamandra",7.118618965148926,6.7197747230529785,6.066436767578125,6.875621795654297,6.0225324630737305,5.314581871032715,3.8156964778900146,3.0222344398498535,2.076228141784668,0.014993865974247456,0.015236650593578815,0.0
Image_96,n01629819,"European fire salamander, Salamandra salamandra",6.679566860198975,7.984553813934326,6.90778923034668,7.127815246582031,5.836424827575684,5.623152256011963,4.847661972045898,3.4608802795410156,2.15130352973938,0.5487475991249084,0.8629069328308105,0.0
Image_97,n01629819,"European fire salamander, Salamandra salamandra",6.829364776611328,7.73494291305542,6.326044082641602,6.417608261108398,5.504610061645508,5.0369648933410645,4.069129943847656,3.402895450592041,2.411409854888916,0.4430766701698303,0.6453170776367188,0.0
Image_98,n01629819,"European fire salamander, Salamandra salamandra",6.636680603027344,7.6132588386535645,6.563691139221191,6.8982768058776855,5.958065032958984,5.445609092712402,4.545334339141846,3.6583399772644043,3.3748886585235596,1.4113454818725586,0.01493939757347107,0.0
Image_99,n01629819,"European fire salamander, Salamandra salamandra",7.220849514007568,7.622361183166504,6.059698104858398,6.457668781280518,5.676141738891602,5.246667861938477,3.6442184448242188,2.425847053527832,0.40211525559425354,0.0002867006987798959,9.303673778049415e-07,0.0
Image_100,n01629819,"European fire salamander, Salamandra salamandra",7.5728325843811035,6.574398040771484,6.52860164642334,5.628598690032959,5.453738212585449,5.952673435211182,5.2309417724609375,2.8313891887664795,1.5360913276672363,0.23584559559822083,0.1089320182800293,0.0
Image_101,n01641577,"bullfrog, Rana catesbeiana",3.5727148056030273,4.320929527282715,4.402074813842773,4.880066394805908,4.153645992279053,4.991217136383057,4.424203395843506,2.3660428524017334,0.20435166358947754,7.2708726293058135e-06,-2.418676925408647e-10,0.0
Image_102,n01641577,"bullfrog, Rana catesbeiana",4.096642017364502,4.503530025482178,4.428739070892334,4.878304481506348,4.424108982086182,5.680938720703125,5.1792073249816895,3.8098573684692383,2.63423490524292,0.8674121499061584,0.02172132208943367,0.0
Image_103,n01641577,"bullfrog, Rana catesbeiana",3.0580320358276367,4.922651290893555,5.257772445678711,5.4797492027282715,5.2082648277282715,6.745216369628906,5.92893123626709,4.368180274963379,4.255551338195801,1.5699505805969238,0.34346455335617065,0.0
Image_104,n01641577,"bullfrog, Rana catesbeiana",4.268843650817871,4.116607666015625,4.0107741355896,4.408683776855469,4.025245666503906,5.047336578369141,4.358601093292236,2.633298397064209,1.3379994630813599,0.0009354762150906026,5.576154580921866e-05,0.0
Image_105,n01641577,"bullfrog, Rana catesbeiana",2.9520998001098633,4.200384616851807,4.94113826751709,5.541201591491699,4.987731456756592,5.6052141189575195,5.3652801513671875,3.5145487785339355,1.383197546005249,0.3443695306777954,0.16513210535049438,0.0
Image_106,n01641577,"bullfrog, Rana catesbeiana",2.6516096591949463,3.4067375659942627,3.8281755447387695,4.109426975250244,3.8190078735351562,4.417797088623047,3.6973278522491455,2.419006824493408,1.6746799945831299,0.18586914241313934,0.41993778944015503,0.0
Image_107,n01641577,"bullfrog, Rana catesbeiana",11.533539772033691,10.334614753723145,9.331629753112793,9.683121681213379,8.271343231201172,6.519528388977051,5.505362033843994,4.999407768249512,2.5878076553344727,0.25916266441345215,0.0035584443248808384,0.0
Image_108,n01641577,"bullfrog, Rana catesbeiana",3.5443274974823,4.79126501083374,5.326205253601074,5.7930521965026855,5.353049278259277,5.580081462860107,4.62916374206543,3.627758026123047,2.6584548950195312,1.3464996814727783,0.0357566736638546,0.0
Image_109,n01641577,"bullfrog, Rana catesbeiana",2.964597225189209,3.036918878555298,3.5577518939971924,4.366345405578613,3.946903705596924,4.169295787811279,3.756603956222534,2.651993751525879,0.77735435962677,0.01849503628909588,0.007394608110189438,0.0
Image_110,n01641577,"bullfrog, Rana catesbeiana",6.278764724731445,6.276302814483643,5.684513568878174,5.764837265014648,5.338669300079346,5.390789985656738,5.497340202331543,4.527302265167236,3.4743902683258057,0.8479188084602356,0.20890384912490845,0.0
Image_111,n01641577,"bullfrog, Rana catesbeiana",5.145559787750244,4.930515289306641,4.502572059631348,5.017767906188965,4.848167419433594,5.663659572601318,5.424333572387695,3.708390951156616,3.1197328567504883,0.4491831958293915,0.20375372469425201,0.0
Image_112,n01641577,"bullfrog, Rana catesbeiana",2.8834986686706543,4.011857509613037,4.189174652099609,4.505971431732178,4.49062442779541,5.304687976837158,4.831315040588379,3.1253674030303955,2.553267478942871,0.003855531569570303,5.9778712966362946e-06,0.0
Image_113,n01641577,"bullfrog, Rana catesbeiana",5.8027215003967285,5.323267459869385,5.194000720977783,4.912524700164795,4.6601152420043945,4.786251544952393,4.3651933670043945,3.452183485031128,2.819258213043213,1.0644233226776123,0.24279280006885529,0.0
